Lineup,Count,Expected Dupes (Simple Method),Slate Id,Simmed Duplicates
CPT DK Metcalf FLEX Geno Smith FLEX Tyler Lockett FLEX James Washington FLEX Chris Boswell FLEX Eric Ebron,2,3.0,1181,0.0
CPT Seahawks  FLEX Najee Harris FLEX Geno Smith FLEX Chase Claypool FLEX Tyler Lockett FLEX Will Dissly,1,1.0,1181,0.0
CPT Diontae Johnson FLEX Ben Roethlisberger FLEX Chase Claypool FLEX Tyler Lockett FLEX Steelers  FLEX Kalen Ballage,2,1.0,1181,5.0
CPT DK Metcalf FLEX Geno Smith FLEX Chase Claypool FLEX Alex Collins FLEX Gerald Everett FLEX Anthony Miller,1,4.0,1181,0.0
CPT Diontae Johnson FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Chase Claypool FLEX James Washington FLEX Phillip Dorsett II,1,1.0,1181,4.0
CPT Geno Smith FLEX Ben Roethlisberger FLEX DK Metcalf FLEX James Washington FLEX Chris Boswell FLEX Seahawks ,3,2.0,1181,1.0
CPT Chase Claypool FLEX Najee Harris FLEX Tyler Lockett FLEX Steelers  FLEX James Washington FLEX Pat Freiermuth,2,12.0,1181,0.0
CPT Tyler Lockett FLEX Najee Harris FLEX DK Metcalf FLEX Chase Claypool FLEX Jason Myers FLEX Anthony Miller,1,4.0,1181,0.0
CPT Tyler Lockett FLEX DK Metcalf FLEX Chase Claypool FLEX Alex Collins FLEX James Washington FLEX Chris Boswell,1,13.0,1181,2.0
CPT Chase Claypool FLEX Najee Harris FLEX Diontae Johnson FLEX Tyler Lockett FLEX James Washington FLEX Penny Hart,1,6.0,1181,3.0
CPT Jason Myers FLEX Ben Roethlisberger FLEX Geno Smith FLEX DK Metcalf FLEX Tyler Lockett FLEX Seahawks ,1,0.0,1181,0.0
CPT Benny Snell Jr. FLEX Ben Roethlisberger FLEX Geno Smith FLEX DK Metcalf FLEX Chase Claypool FLEX Alex Collins,4,1.0,1181,0.0
CPT Chase Claypool FLEX Najee Harris FLEX Ben Roethlisberger FLEX Steelers  FLEX James Washington FLEX Travis Homer,4,6.0,1181,1.0
CPT Chase Claypool FLEX Najee Harris FLEX Ben Roethlisberger FLEX James Washington FLEX Pat Freiermuth FLEX Freddie Swain,2,20.0,1181,1.0
CPT Tyler Lockett FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Chase Claypool FLEX Jason Myers FLEX Pat Freiermuth,3,8.0,1181,3.0
CPT DK Metcalf FLEX Najee Harris FLEX Chase Claypool FLEX Tyler Lockett FLEX Seahawks  FLEX Ray-Ray McCloud III,1,2.0,1181,0.0
CPT Geno Smith FLEX Najee Harris FLEX DK Metcalf FLEX Chase Claypool FLEX Colby Parkinson FLEX Phillip Dorsett II,1,0.0,1181,0.0
CPT Ben Roethlisberger FLEX DK Metcalf FLEX Tyler Lockett FLEX Alex Collins FLEX James Washington FLEX Freddie Swain,3,9.0,1181,3.0
CPT Geno Smith FLEX DK Metcalf FLEX Alex Collins FLEX Dwayne Haskins Jr. FLEX Steelers  FLEX James Washington,1,0.0,1181,0.0
CPT Tyler Lockett FLEX Ben Roethlisberger FLEX Geno Smith FLEX DK Metcalf FLEX Chris Boswell FLEX Penny Hart,1,2.0,1181,0.0
CPT James Washington FLEX Najee Harris FLEX Ben Roethlisberger FLEX Geno Smith FLEX Tyler Lockett FLEX Penny Hart,24,2.0,1181,0.0
CPT Chase Claypool FLEX Ben Roethlisberger FLEX Geno Smith FLEX DK Metcalf FLEX Eric Ebron FLEX Will Dissly,14,5.0,1181,1.0
CPT DK Metcalf FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Freddie Swain FLEX Travis Homer FLEX Penny Hart,1,1.0,1181,0.0
CPT Diontae Johnson FLEX Geno Smith FLEX DK Metcalf FLEX Tyler Lockett FLEX James Washington FLEX Cody White,1,1.0,1181,0.0
CPT DK Metcalf FLEX Ben Roethlisberger FLEX Tyler Lockett FLEX Alex Collins FLEX James Washington FLEX Freddie Swain,1,16.0,1181,3.0
CPT Diontae Johnson FLEX Geno Smith FLEX DK Metcalf FLEX Tyler Lockett FLEX James Washington FLEX Anthony Miller,2,5.0,1181,1.0
CPT Diontae Johnson FLEX Geno Smith FLEX DK Metcalf FLEX Tyler Lockett FLEX James Washington FLEX Benny Snell Jr.,2,3.0,1181,0.0
CPT Tyler Lockett FLEX DK Metcalf FLEX Diontae Johnson FLEX Chase Claypool FLEX Chris Boswell FLEX Seahawks ,9,5.0,1181,21.0
CPT Ben Roethlisberger FLEX Geno Smith FLEX DK Metcalf FLEX Chase Claypool FLEX Ray-Ray McCloud III FLEX DeeJay Dallas,3,4.0,1181,0.0
CPT Najee Harris FLEX Chase Claypool FLEX Tyler Lockett FLEX Steelers  FLEX James Washington FLEX Penny Hart,1,4.0,1181,0.0
CPT Tyler Lockett FLEX Najee Harris FLEX Chase Claypool FLEX Alex Collins FLEX James Washington FLEX Anthony Miller,1,6.0,1181,0.0
CPT Chase Claypool FLEX Najee Harris FLEX Tyler Lockett FLEX Steelers  FLEX Chris Boswell FLEX Freddie Swain,2,25.0,1181,0.0
CPT Tyler Lockett FLEX Diontae Johnson FLEX Chase Claypool FLEX Alex Collins FLEX Mason Rudolph FLEX Steelers ,1,0.0,1181,0.0
CPT Chase Claypool FLEX Najee Harris FLEX Diontae Johnson FLEX James Washington FLEX Gerald Everett FLEX Freddie Swain,1,26.0,1181,1.0
CPT Tyler Lockett FLEX DK Metcalf FLEX Chase Claypool FLEX Alex Collins FLEX Gerald Everett FLEX Will Dissly,1,6.0,1181,0.0
CPT DK Metcalf FLEX Ben Roethlisberger FLEX Geno Smith FLEX Chase Claypool FLEX Ray-Ray McCloud III FLEX DeeJay Dallas,2,6.0,1181,0.0
CPT Chase Claypool FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Tyler Lockett FLEX Steelers  FLEX Will Dissly,28,14.0,1181,16.0
CPT James Washington FLEX Najee Harris FLEX Geno Smith FLEX DK Metcalf FLEX Tyler Lockett FLEX Penny Hart,3,2.0,1181,1.0
CPT Chase Claypool FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Tyler Lockett FLEX Chris Boswell FLEX Ray-Ray McCloud III,3,11.0,1181,0.0
CPT James Washington FLEX Najee Harris FLEX Geno Smith FLEX Tyler Lockett FLEX Steelers  FLEX Gerald Everett,2,6.0,1181,0.0
CPT Tyler Lockett FLEX Najee Harris FLEX Geno Smith FLEX Chase Claypool FLEX Freddie Swain FLEX Will Dissly,8,11.0,1181,2.0
CPT James Washington FLEX Ben Roethlisberger FLEX Geno Smith FLEX Diontae Johnson FLEX Chase Claypool FLEX DeeJay Dallas,6,19.0,1181,0.0
CPT Chase Claypool FLEX Ben Roethlisberger FLEX Geno Smith FLEX Alex Collins FLEX Gerald Everett FLEX Ray-Ray McCloud III,1,6.0,1181,0.0
CPT Eric Ebron FLEX Ben Roethlisberger FLEX Geno Smith FLEX DK Metcalf FLEX Chase Claypool FLEX Gerald Everett,14,2.0,1181,1.0
CPT James Washington FLEX Najee Harris FLEX Ben Roethlisberger FLEX Geno Smith FLEX Gerald Everett FLEX Freddie Swain,2,10.0,1181,1.0
CPT Eric Ebron FLEX Ben Roethlisberger FLEX Geno Smith FLEX Tyler Lockett FLEX Gerald Everett FLEX Jason Myers,1,1.0,1181,0.0
CPT Danny Etling FLEX Najee Harris FLEX Ben Roethlisberger FLEX Alex Collins FLEX Jake Luton FLEX James Washington,1,0.0,1181,0.0
CPT Freddie Swain FLEX Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Chase Claypool FLEX Ray-Ray McCloud III,1,2.0,1181,0.0
CPT Diontae Johnson FLEX Ben Roethlisberger FLEX Chase Claypool FLEX Tyler Lockett FLEX Steelers  FLEX Phillip Dorsett II,1,1.0,1181,3.0
CPT Chase Claypool FLEX Najee Harris FLEX DK Metcalf FLEX Tyler Lockett FLEX Eric Ebron FLEX Freddie Swain,6,18.0,1181,8.0
CPT Tyler Lockett FLEX Diontae Johnson FLEX Chase Claypool FLEX Alex Collins FLEX James Washington FLEX Gerald Everett,2,14.0,1181,1.0
CPT Geno Smith FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Tyler Lockett FLEX Jason Myers FLEX Penny Hart,1,1.0,1181,1.0
CPT Ben Roethlisberger FLEX Geno Smith FLEX Chase Claypool FLEX Alex Collins FLEX James Washington FLEX Ray-Ray McCloud III,3,2.0,1181,0.0
CPT Chase Claypool FLEX DK Metcalf FLEX Diontae Johnson FLEX Tyler Lockett FLEX Steelers  FLEX Will Dissly,2,12.0,1181,0.0
CPT Tyler Lockett FLEX Najee Harris FLEX DK Metcalf FLEX James Washington FLEX Jason Myers FLEX Freddie Swain,1,7.0,1181,0.0
CPT Geno Smith FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX James Washington FLEX Gerald Everett FLEX Seahawks ,1,2.0,1181,0.0
CPT Ben Roethlisberger FLEX Geno Smith FLEX Chase Claypool FLEX Tyler Lockett FLEX Jason Myers FLEX DeeJay Dallas,2,8.0,1181,1.0
CPT Geno Smith FLEX Ben Roethlisberger FLEX Tyler Lockett FLEX Steelers  FLEX Chris Boswell FLEX Seahawks ,1,2.0,1181,0.0
CPT Geno Smith FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Tyler Lockett FLEX Freddie Swain FLEX Ray-Ray McCloud III,6,5.0,1181,0.0
CPT Tyler Lockett FLEX Geno Smith FLEX DK Metcalf FLEX Diontae Johnson FLEX James Washington FLEX Travis Homer,3,4.0,1181,0.0
CPT James Washington FLEX Geno Smith FLEX DK Metcalf FLEX Diontae Johnson FLEX Chase Claypool FLEX DeeJay Dallas,1,16.0,1181,0.0
CPT Tyler Lockett FLEX Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Freddie Swain FLEX Anthony Miller,10,8.0,1181,3.0
CPT Tyler Lockett FLEX Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Freddie Swain FLEX Benny Snell Jr.,2,5.0,1181,1.0
CPT Chase Claypool FLEX Najee Harris FLEX Ben Roethlisberger FLEX Tyler Lockett FLEX Eric Ebron FLEX Kalen Ballage,1,0.0,1181,0.0
CPT Tyler Lockett FLEX Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Freddie Swain FLEX Cody White,1,1.0,1181,1.0
CPT Chase Claypool FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Diontae Johnson FLEX Freddie Swain FLEX Will Dissly,2,20.0,1181,1.0
CPT DK Metcalf FLEX Najee Harris FLEX Chase Claypool FLEX Danny Etling FLEX Seahawks  FLEX Eric Ebron,1,0.0,1181,0.0
CPT DK Metcalf FLEX Chase Claypool FLEX Alex Collins FLEX Steelers  FLEX Gerald Everett FLEX Seahawks ,1,2.0,1181,0.0
CPT Geno Smith FLEX DK Metcalf FLEX Diontae Johnson FLEX James Washington FLEX Gerald Everett FLEX Seahawks ,3,1.0,1181,1.0
CPT Geno Smith FLEX DK Metcalf FLEX Tyler Lockett FLEX James Washington FLEX Chris Boswell FLEX Eric Ebron,1,2.0,1181,0.0
CPT Geno Smith FLEX DK Metcalf FLEX Diontae Johnson FLEX Tyler Lockett FLEX Freddie Swain FLEX Ray-Ray McCloud III,2,4.0,1181,0.0
CPT Geno Smith FLEX DK Metcalf FLEX Chase Claypool FLEX Alex Collins FLEX Gerald Everett FLEX Anthony Miller,1,3.0,1181,0.0
CPT Tyler Lockett FLEX Ben Roethlisberger FLEX Geno Smith FLEX Steelers  FLEX Gerald Everett FLEX Pat Freiermuth,1,5.0,1181,0.0
CPT Tyler Lockett FLEX Ben Roethlisberger FLEX Geno Smith FLEX Diontae Johnson FLEX Gerald Everett FLEX Penny Hart,3,2.0,1181,0.0
CPT Gerald Everett FLEX Geno Smith FLEX DK Metcalf FLEX Diontae Johnson FLEX Chase Claypool FLEX Ray-Ray McCloud III,1,2.0,1181,0.0
CPT Seahawks  FLEX Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Chase Claypool FLEX Freddie Swain,3,4.0,1181,2.0
CPT Chris Carson FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Alex Collins FLEX James Washington FLEX Gerald Everett,1,0.0,1181,0.0
CPT DK Metcalf FLEX Geno Smith FLEX Chase Claypool FLEX Tyler Lockett FLEX Jason Myers FLEX DeeJay Dallas,2,11.0,1181,0.0
CPT DK Metcalf FLEX Geno Smith FLEX Chase Claypool FLEX Alex Collins FLEX James Washington FLEX Ray-Ray McCloud III,2,4.0,1181,0.0
CPT DK Metcalf FLEX Geno Smith FLEX Diontae Johnson FLEX Gerald Everett FLEX Seahawks  FLEX Freddie Swain,1,3.0,1181,0.0
CPT Tyler Lockett FLEX DK Metcalf FLEX Diontae Johnson FLEX Chase Claypool FLEX Seahawks  FLEX Pat Freiermuth,1,3.0,1181,0.0
CPT Diontae Johnson FLEX Ben Roethlisberger FLEX Geno Smith FLEX Tyler Lockett FLEX Freddie Swain FLEX Anthony Miller,6,8.0,1181,0.0
CPT Diontae Johnson FLEX Ben Roethlisberger FLEX Geno Smith FLEX Tyler Lockett FLEX Freddie Swain FLEX Benny Snell Jr.,2,5.0,1181,0.0
CPT Chase Claypool FLEX Geno Smith FLEX Diontae Johnson FLEX Steelers  FLEX James Washington FLEX Pat Freiermuth,2,9.0,1181,0.0
CPT Tyler Lockett FLEX Najee Harris FLEX Geno Smith FLEX Chase Claypool FLEX Steelers  FLEX Penny Hart,2,3.0,1181,2.0
CPT Tyler Lockett FLEX Geno Smith FLEX Chase Claypool FLEX Alex Collins FLEX Gerald Everett FLEX Eric Ebron,1,5.0,1181,0.0
CPT Chase Claypool FLEX Geno Smith FLEX Tyler Lockett FLEX Alex Collins FLEX Gerald Everett FLEX Jason Myers,4,10.0,1181,0.0
CPT Freddie Swain FLEX Najee Harris FLEX DK Metcalf FLEX Chase Claypool FLEX Tyler Lockett FLEX DeeJay Dallas,1,7.0,1181,1.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX Chase Claypool FLEX James Washington FLEX Jason Myers FLEX Anthony Miller,1,2.0,1181,0.0
CPT Geno Smith FLEX Najee Harris FLEX Chase Claypool FLEX Tyler Lockett FLEX Gerald Everett FLEX Phillip Dorsett II,3,0.0,1181,4.0
CPT Chase Claypool FLEX Ben Roethlisberger FLEX Geno Smith FLEX Alex Collins FLEX Steelers  FLEX Freddie Swain,13,23.0,1181,6.0
CPT Tyler Lockett FLEX Ben Roethlisberger FLEX Geno Smith FLEX Chase Claypool FLEX Chris Boswell FLEX DeeJay Dallas,3,21.0,1181,0.0
CPT Steelers  FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Chase Claypool FLEX Tyler Lockett FLEX Travis Homer,1,9.0,1181,0.0
CPT Alex Collins FLEX Geno Smith FLEX Chase Claypool FLEX Tyler Lockett FLEX James Washington FLEX Gerald Everett,3,8.0,1181,0.0
CPT Steelers  FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Chase Claypool FLEX James Washington FLEX Jason Myers,3,10.0,1181,0.0
CPT Gerald Everett FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Chase Claypool FLEX Alex Collins FLEX James Washington,3,5.0,1181,1.0
CPT Gerald Everett FLEX Geno Smith FLEX Diontae Johnson FLEX Chase Claypool FLEX Tyler Lockett FLEX Jason Myers,1,3.0,1181,0.0
CPT Diontae Johnson FLEX Ben Roethlisberger FLEX Chase Claypool FLEX Tyler Lockett FLEX Eric Ebron FLEX Anthony Miller,1,4.0,1181,0.0
CPT Geno Smith FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Chase Claypool FLEX Ray-Ray McCloud III FLEX DeeJay Dallas,1,5.0,1181,0.0
CPT Najee Harris FLEX Russell Wilson FLEX Steelers  FLEX Jason Myers FLEX Seahawks  FLEX Zach Gentry,1,0.0,1181,0.0
CPT Geno Smith FLEX Ben Roethlisberger FLEX Tyler Lockett FLEX James Washington FLEX Eric Ebron FLEX Pat Freiermuth,1,2.0,1181,0.0
CPT Tyler Lockett FLEX Geno Smith FLEX DK Metcalf FLEX Chase Claypool FLEX Chris Boswell FLEX DeeJay Dallas,2,18.0,1181,0.0
CPT James Washington FLEX Najee Harris FLEX Geno Smith FLEX Chase Claypool FLEX Tyler Lockett FLEX DeeJay Dallas,2,19.0,1181,1.0
CPT Chase Claypool FLEX Najee Harris FLEX Geno Smith FLEX James Washington FLEX Chris Boswell FLEX Freddie Swain,1,22.0,1181,0.0
CPT Chase Claypool FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Diontae Johnson FLEX Steelers  FLEX Penny Hart,12,5.0,1181,12.0
CPT Chase Claypool FLEX Najee Harris FLEX Ben Roethlisberger FLEX Tyler Lockett FLEX Eric Ebron FLEX Phillip Dorsett II,1,0.0,1181,0.0
CPT James Washington FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Chase Claypool FLEX Alex Collins FLEX Steelers ,15,11.0,1181,17.0
CPT Chase Claypool FLEX Najee Harris FLEX Ben Roethlisberger FLEX Tyler Lockett FLEX Freddie Swain FLEX Will Dissly,14,24.0,1181,4.0
CPT James Washington FLEX Najee Harris FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Tyler Lockett FLEX Phillip Dorsett II,1,0.0,1181,2.0
CPT Chase Claypool FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Alex Collins FLEX Gerald Everett FLEX Seahawks ,1,6.0,1181,1.0
CPT Jake Luton FLEX Najee Harris FLEX DK Metcalf FLEX Tyler Lockett FLEX Gerald Everett FLEX Jason Myers,1,0.0,1181,0.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX DK Metcalf FLEX Chase Claypool FLEX Benny Snell Jr. FLEX Kevin Rader,1,0.0,1181,0.0
CPT Ben Roethlisberger FLEX Diontae Johnson FLEX Chase Claypool FLEX Tyler Lockett FLEX Gerald Everett FLEX Travis Homer,3,4.0,1181,1.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX DK Metcalf FLEX Chase Claypool FLEX Benny Snell Jr. FLEX Derek Watt,1,0.0,1181,0.0
CPT Geno Smith FLEX Najee Harris FLEX Tyler Lockett FLEX James Washington FLEX Gerald Everett FLEX Seahawks ,10,2.0,1181,3.0
CPT Ben Roethlisberger FLEX Diontae Johnson FLEX Chase Claypool FLEX James Washington FLEX Gerald Everett FLEX Jason Myers,1,5.0,1181,1.0
CPT Geno Smith FLEX Diontae Johnson FLEX Tyler Lockett FLEX James Washington FLEX Gerald Everett FLEX Eric Ebron,1,2.0,1181,0.0
CPT Geno Smith FLEX Chase Claypool FLEX Tyler Lockett FLEX Alex Collins FLEX Seahawks  FLEX Eric Ebron,1,1.0,1181,0.0
CPT Tyler Lockett FLEX Ben Roethlisberger FLEX Geno Smith FLEX Diontae Johnson FLEX Freddie Swain FLEX Travis Homer,1,6.0,1181,0.0
CPT Tyler Lockett FLEX Ben Roethlisberger FLEX Geno Smith FLEX Diontae Johnson FLEX Steelers  FLEX Cody White,2,1.0,1181,1.0
CPT Steelers  FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Diontae Johnson FLEX Chase Claypool FLEX Anthony Miller,2,9.0,1181,6.0
CPT DK Metcalf FLEX Najee Harris FLEX Ben Roethlisberger FLEX Chase Claypool FLEX Benny Snell Jr. FLEX Zach Gentry,1,0.0,1181,0.0
CPT Steelers  FLEX Ben Roethlisberger FLEX DK Metcalf FLEX Diontae Johnson FLEX Chase Claypool FLEX Benny Snell Jr.,1,6.0,1181,4.0
CPT DK Metcalf FLEX Ben Roethlisberger FLEX Tyler Lockett FLEX Steelers  FLEX James Washington FLEX Chris Boswell,1,9.0,1181,1.0
CPT DK Metcalf FLEX Geno Smith FLEX Chase Claypool FLEX Tyler Lockett FLEX Alex Collins FLEX Cody White,4,1.0,1181,7.0
CPT Gerald Everett FLEX Najee Harris FLEX Geno Smith FLEX Chase Claypool FLEX Tyler Lockett FLEX Ray-Ray McCloud III,3,2.0,1181,0.0
CPT DK Metcalf FLEX Geno Smith FLEX Chase Claypool FLEX Tyler Lockett FLEX Alex Collins FLEX Benny Snell Jr.,37,4.0,1181,6.0
CPT DK Metcalf FLEX Geno Smith FLEX Chase Claypool FLEX Tyler Lockett FLEX Alex Collins FLEX Zach Gentry,1,1.0,1181,3.0
CPT DK Metcalf FLEX Geno Smith FLEX Chase Claypool FLEX Tyler Lockett FLEX Alex Collins FLEX Colby Parkinson,1,0.0,1181,3.0
CPT Ben Roethlisberger FLEX Geno Smith FLEX DK Metcalf FLEX Tyler Lockett FLEX Freddie Swain FLEX DeeJay Dallas,1,12.0,1181,0.0
CPT Geno Smith FLEX Ben Roethlisberger FLEX Chase Claypool FLEX Tyler Lockett FLEX Jason Myers FLEX DeeJay Dallas,1,10.0,1181,1.0
CPT Ben Roethlisberger FLEX Geno Smith FLEX Chase Claypool FLEX Alex Collins FLEX Freddie Swain FLEX Ray-Ray McCloud III,1,3.0,1181,0.0
CPT Chase Claypool FLEX Najee Harris FLEX DK Metcalf FLEX Tyler Lockett FLEX Freddie Swain FLEX Will Dissly,1,20.0,1181,1.0
CPT Steelers  FLEX Ben Roethlisberger FLEX Geno Smith FLEX DK Metcalf FLEX James Washington FLEX Eric Ebron,1,4.0,1181,0.0
CPT Seahawks  FLEX Ben Roethlisberger FLEX Geno Smith FLEX DK Metcalf FLEX Tyler Lockett FLEX Chris Boswell,4,2.0,1181,0.0
CPT DK Metcalf FLEX Ben Roethlisberger FLEX Geno Smith FLEX Tyler Lockett FLEX Freddie Swain FLEX DeeJay Dallas,2,21.0,1181,0.0
CPT Tyler Lockett FLEX Geno Smith FLEX Chase Claypool FLEX Alex Collins FLEX James Washington FLEX Chris Boswell,5,12.0,1181,0.0
CPT Tyler Lockett FLEX Geno Smith FLEX DK Metcalf FLEX Diontae Johnson FLEX Freddie Swain FLEX Travis Homer,1,5.0,1181,0.0
CPT Tyler Lockett FLEX Geno Smith FLEX DK Metcalf FLEX Diontae Johnson FLEX Steelers  FLEX Anthony Miller,1,4.0,1181,0.0
CPT James Washington FLEX Najee Harris FLEX Ben Roethlisberger FLEX Tyler Lockett FLEX Jake Luton FLEX Chris Boswell,1,0.0,1181,1.0
CPT Chase Claypool FLEX Najee Harris FLEX Ben Roethlisberger FLEX Chris Carson FLEX Seahawks  FLEX Pat Freiermuth,1,0.0,1181,0.0
CPT Tyler Lockett FLEX Najee Harris FLEX Geno Smith FLEX Chase Claypool FLEX DeeJay Dallas FLEX Zach Gentry,1,1.0,1181,1.0
CPT Tyler Lockett FLEX Najee Harris FLEX Geno Smith FLEX Steelers  FLEX James Washington FLEX Ray-Ray McCloud III,1,2.0,1181,0.0
CPT Tyler Lockett FLEX Najee Harris FLEX Geno Smith FLEX Chase Claypool FLEX Jason Myers FLEX Anthony Miller,2,4.0,1181,0.0
CPT Chase Claypool FLEX Geno Smith FLEX DK Metcalf FLEX Diontae Johnson FLEX Eric Ebron FLEX Freddie Swain,2,13.0,1181,0.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX Chase Claypool FLEX James Washington FLEX Gerald Everett FLEX Ray-Ray McCloud III,1,3.0,1181,0.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX Tyler Lockett FLEX Steelers  FLEX James Washington FLEX Tyler Ott,1,0.0,1181,0.0
CPT Ben Roethlisberger FLEX DK Metcalf FLEX Diontae Johnson FLEX Chase Claypool FLEX Gerald Everett FLEX Derek Watt,2,0.0,1181,1.0
CPT Ben Roethlisberger FLEX DK Metcalf FLEX Diontae Johnson FLEX Chase Claypool FLEX Gerald Everett FLEX Cody White,2,1.0,1181,3.0
CPT Ben Roethlisberger FLEX DK Metcalf FLEX Diontae Johnson FLEX Chase Claypool FLEX Gerald Everett FLEX Zach Gentry,3,0.0,1181,1.0
CPT Ben Roethlisberger FLEX Najee Harris FLEX Tyler Lockett FLEX Steelers  FLEX James Washington FLEX Anthony Miller,2,2.0,1181,1.0
CPT Geno Smith FLEX DK Metcalf FLEX Chase Claypool FLEX Tyler Lockett FLEX Jason Myers FLEX DeeJay Dallas,1,8.0,1181,1.0
CPT Ben Roethlisberger FLEX DK Metcalf FLEX Chase Claypool FLEX Tyler Lockett FLEX Eric Ebron FLEX DeeJay Dallas,1,6.0,1181,0.0
CPT Ben Roethlisberger FLEX Diontae Johnson FLEX Tyler Lockett FLEX Jake Luton FLEX Gerald Everett FLEX Jason Myers,1,0.0,1181,0.0
CPT Geno Smith FLEX Najee Harris FLEX Chase Claypool FLEX James Washington FLEX Eric Ebron FLEX Freddie Swain,1,5.0,1181,0.0
CPT Tyler Lockett FLEX Ben Roethlisberger FLEX Geno Smith FLEX Chase Claypool FLEX Jason Myers FLEX Pat Freiermuth,15,7.0,1181,2.0
CPT Tyler Lockett FLEX Ben Roethlisberger FLEX Geno Smith FLEX Chase Claypool FLEX Pat Freiermuth FLEX DeeJay Dallas,1,14.0,1181,0.0
CPT DK Metcalf FLEX Ben Roethlisberger FLEX Diontae Johnson FLEX Chase Claypool FLEX Gerald Everett FLEX Benny Snell Jr.,1,5.0,1181,4.0
CPT DK Metcalf FLEX Ben Roethlisberger FLEX Chase Claypool FLEX Tyler Lockett FLEX Eric Ebron FLEX DeeJay Dallas,1,11.0,1181,0.0
CPT James Washington FLEX Najee Harris FLEX Diontae Johnson FLEX Chase Claypool FLEX Jake Luton FLEX Steelers ,1,0.0,1181,0.0
CPT Ben Roethlisberger FLEX Geno Smith FLEX Tyler Lockett FLEX Alex Collins FLEX James Washington FLEX Freddie Swain,9,8.0,1181,1.0
CPT Freddie Swain FLEX Ben Roethlisberger FLEX Geno Smith FLEX Diontae Johnson FLEX Chase Claypool FLEX Jason Myers,2,3.0,1181,1.0
CPT Chris Boswell FLEX Ben Roethlisberger FLEX Geno Smith FLEX Chase Claypool FLEX Tyler Lockett FLEX Gerald Everett,2,3.0,1181,3.0
CPT Freddie Swain FLEX Ben Roethlisberger FLEX Geno Smith FLEX DK Metcalf FLEX Diontae Johnson FLEX James Washington,38,4.0,1181,1.0
CPT Ray-Ray McCloud III FLEX Ben Roethlisberger FLEX Geno Smith FLEX Chase Claypool FLEX Tyler Lockett FLEX Alex Collins,4,1.0,1181,0.0
CPT DK Metcalf FLEX Ben Roethlisberger FLEX Geno Smith FLEX James Washington FLEX Gerald Everett FLEX Eric Ebron,15,3.0,1181,0.0
CPT Gerald Everett FLEX Ben Roethlisberger FLEX Geno Smith FLEX Diontae Johnson FLEX Tyler Lockett FLEX Freddie Swain,2,7.0,1181,1.0
CPT Diontae Johnson FLEX Ben Roethlisberger FLEX Geno Smith FLEX Chase Claypool FLEX Freddie Swain FLEX Kalen Ballage,1,1.0,1181,0.0
CPT Tyler Lockett FLEX Geno Smith FLEX Diontae Johnson FLEX Chase Claypool FLEX Chris Boswell FLEX Seahawks ,10,4.0,1181,17.0
CPT Tyler Lockett FLEX Geno Smith FLEX DK Metcalf FLEX Chase Claypool FLEX Jason Myers FLEX Pat Freiermuth,3,6.0,1181,1.0
CPT Tyler Lockett FLEX Geno Smith FLEX DK Metcalf FLEX Chase Claypool FLEX Pat Freiermuth FLEX DeeJay Dallas,1,12.0,1181,0.0
CPT Tyler Lockett FLEX Geno Smith FLEX Diontae Johnson FLEX Chase Claypool FLEX Gerald Everett FLEX DeeJay Dallas,2,18.0,1181,1.0
CPT Chase Claypool FLEX Najee Harris FLEX Ben Roethlisberger FLEX James Washington FLEX Ray-Ray McCloud III FLEX DeeJay Dallas,1,8.0,1181,0.0
CPT Chase Claypool FLEX Najee Harris FLEX Ben Roethlisberger FLEX Tyler Lockett FLEX Ray-Ray McCloud III FLEX Travis Homer,1,4.0,1181,0.0
