Lineup,Count,Expected Dupes (Simple Method),Slate Id,Simmed Duplicates
CPT Darrel Williams FLEX Patrick Mahomes FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Travis Kelce FLEX C.J. Uzomah,1,2.0,2207,1.0
CPT Derrick Gore FLEX Patrick Mahomes FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Travis Kelce FLEX C.J. Uzomah,1,0.0,2207,0.0
CPT Clyde Edwards-Helaire FLEX Tyreek Hill FLEX Joe Mixon FLEX Travis Kelce FLEX Tee Higgins FLEX Demarcus Robinson,1,1.0,2207,0.0
CPT C.J. Uzomah FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Travis Kelce FLEX Jerick McKinnon FLEX Tyler Boyd,1,7.0,2207,3.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Joe Burrow FLEX Clyde Edwards-Helaire FLEX Harrison Butker FLEX Noah Gray,1,1.0,2207,0.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Clyde Edwards-Helaire FLEX C.J. Uzomah FLEX Jerick McKinnon FLEX Mecole Hardman,4,2.0,2207,1.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Joe Burrow FLEX Clyde Edwards-Helaire FLEX Harrison Butker FLEX Chris Evans,1,0.0,2207,1.0
CPT Byron Pringle FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Travis Kelce FLEX Clyde Edwards-Helaire FLEX Bengals ,1,1.0,2207,1.0
CPT Ja'Marr Chase FLEX Joe Mixon FLEX Travis Kelce FLEX Clyde Edwards-Helaire FLEX C.J. Uzomah FLEX Mecole Hardman,10,2.0,2207,1.0
CPT Joe Burrow FLEX Tyreek Hill FLEX Joe Mixon FLEX Clyde Edwards-Helaire FLEX Harrison Butker FLEX Bengals ,2,0.0,2207,0.0
CPT Patrick Mahomes FLEX Ja'Marr Chase FLEX Travis Kelce FLEX C.J. Uzomah FLEX Harrison Butker FLEX Chiefs ,1,5.0,2207,2.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Tee Higgins FLEX Tyler Boyd FLEX Darrel Williams,1,4.0,2207,0.0
CPT Joe Mixon FLEX Travis Kelce FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX C.J. Uzomah FLEX Mecole Hardman,3,2.0,2207,0.0
CPT Joe Burrow FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Byron Pringle FLEX Jerick McKinnon FLEX Harrison Butker,8,5.0,2207,3.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX Byron Pringle FLEX Tyler Boyd FLEX Drew Sample,2,1.0,2207,1.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX Clyde Edwards-Helaire FLEX Tyler Boyd FLEX Mike Thomas,2,0.0,2207,0.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX Clyde Edwards-Helaire FLEX Tyler Boyd FLEX Blake Bell,1,1.0,2207,1.0
CPT Jerick McKinnon FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Mixon FLEX Byron Pringle FLEX Harrison Butker,1,5.0,2207,2.0
CPT Clyde Edwards-Helaire FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Travis Kelce FLEX Tee Higgins FLEX Chiefs ,3,1.0,2207,4.0
CPT Byron Pringle FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Travis Kelce FLEX Tyler Boyd FLEX Harrison Butker,1,7.0,2207,2.0
CPT Clyde Edwards-Helaire FLEX Tyreek Hill FLEX Joe Burrow FLEX Tee Higgins FLEX Jerick McKinnon FLEX Tyler Boyd,2,3.0,2207,0.0
CPT Evan McPherson FLEX Tyreek Hill FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Clyde Edwards-Helaire FLEX C.J. Uzomah,4,1.0,2207,0.0
CPT Byron Pringle FLEX Patrick Mahomes FLEX Joe Burrow FLEX Tee Higgins FLEX Jerick McKinnon FLEX Tyler Boyd,3,13.0,2207,2.0
CPT Byron Pringle FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Travis Kelce FLEX C.J. Uzomah FLEX Mecole Hardman,1,6.0,2207,1.0
CPT Evan McPherson FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Ja'Marr Chase FLEX C.J. Uzomah FLEX Byron Pringle,2,2.0,2207,1.0
CPT Chiefs  FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Michael Burton,1,0.0,2207,0.0
CPT Jerick McKinnon FLEX Patrick Mahomes FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Byron Pringle FLEX Chiefs ,3,7.0,2207,4.0
CPT Joe Burrow FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Byron Pringle FLEX Chiefs  FLEX Bengals ,2,1.0,2207,0.0
CPT Joe Burrow FLEX Tyreek Hill FLEX Travis Kelce FLEX C.J. Uzomah FLEX Tyler Boyd FLEX Chiefs ,1,3.0,2207,0.0
CPT Ja'Marr Chase FLEX Joe Burrow FLEX Travis Kelce FLEX Clyde Edwards-Helaire FLEX Tyler Boyd FLEX Chiefs ,10,4.0,2207,1.0
CPT Ja'Marr Chase FLEX Joe Burrow FLEX Travis Kelce FLEX C.J. Uzomah FLEX Tyler Boyd FLEX Bengals ,1,3.0,2207,0.0
CPT Travis Kelce FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Clyde Edwards-Helaire FLEX Byron Pringle FLEX Demarcus Robinson,3,4.0,2207,4.0
CPT Travis Kelce FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Clyde Edwards-Helaire FLEX Byron Pringle FLEX Noah Gray,1,1.0,2207,0.0
CPT Tee Higgins FLEX Joe Burrow FLEX Byron Pringle FLEX Jerick McKinnon FLEX Tyler Boyd FLEX Evan McPherson,1,9.0,2207,0.0
CPT Joe Burrow FLEX Joe Mixon FLEX Tee Higgins FLEX Jerick McKinnon FLEX Tyler Boyd FLEX Chiefs ,1,3.0,2207,0.0
CPT Ja'Marr Chase FLEX Travis Kelce FLEX Tee Higgins FLEX C.J. Uzomah FLEX Byron Pringle FLEX Jerick McKinnon,1,11.0,2207,0.0
CPT Jerick McKinnon FLEX Patrick Mahomes FLEX Joe Mixon FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX Harrison Butker,1,3.0,2207,0.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Ja'Marr Chase FLEX Byron Pringle FLEX Chiefs  FLEX Bengals ,2,1.0,2207,2.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Tyreek Hill FLEX C.J. Uzomah FLEX Harrison Butker FLEX Evan McPherson,1,5.0,2207,3.0
CPT Ja'Marr Chase FLEX Patrick Mahomes FLEX Joe Mixon FLEX Jerick McKinnon FLEX Chiefs  FLEX Bengals ,1,1.0,2207,0.0
CPT Tyler Boyd FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Travis Kelce FLEX C.J. Uzomah FLEX Jerick McKinnon,1,13.0,2207,1.0
CPT Patrick Mahomes FLEX Ja'Marr Chase FLEX Tee Higgins FLEX Byron Pringle FLEX Jerick McKinnon FLEX Demarcus Robinson,1,6.0,2207,0.0
CPT Joe Burrow FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Clyde Edwards-Helaire FLEX Evan McPherson FLEX Chiefs ,1,1.0,2207,0.0
CPT Chiefs  FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Noah Gray,1,1.0,2207,0.0
CPT Chiefs  FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Darrel Williams,3,1.0,2207,1.0
CPT Joe Burrow FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Demarcus Robinson FLEX Noah Gray,1,1.0,2207,1.0
CPT Joe Mixon FLEX Tyreek Hill FLEX Travis Kelce FLEX Tee Higgins FLEX C.J. Uzomah FLEX Demarcus Robinson,3,2.0,2207,2.0
CPT Joe Burrow FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Demarcus Robinson FLEX Darrel Williams,4,1.0,2207,1.0
CPT Joe Burrow FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Demarcus Robinson FLEX Chris Evans,1,0.0,2207,0.0
CPT Tyler Boyd FLEX Patrick Mahomes FLEX Joe Burrow FLEX Travis Kelce FLEX Clyde Edwards-Helaire FLEX Byron Pringle,33,9.0,2207,18.0
CPT Ja'Marr Chase FLEX Joe Burrow FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX C.J. Uzomah FLEX Evan McPherson,7,4.0,2207,3.0
CPT Joe Burrow FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Tee Higgins FLEX Byron Pringle FLEX Darrel Williams,1,2.0,2207,0.0
CPT Joe Mixon FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Jerick McKinnon FLEX Tyler Boyd FLEX Bengals ,8,2.0,2207,0.0
CPT Ja'Marr Chase FLEX Tyreek Hill FLEX Joe Mixon FLEX Travis Kelce FLEX C.J. Uzomah FLEX Josh Gordon,1,0.0,2207,0.0
CPT Ja'Marr Chase FLEX Tyreek Hill FLEX Joe Mixon FLEX Travis Kelce FLEX C.J. Uzomah FLEX Noah Gray,5,1.0,2207,1.0
CPT Tyler Boyd FLEX Patrick Mahomes FLEX Joe Burrow FLEX Joe Mixon FLEX Byron Pringle FLEX Mecole Hardman,2,7.0,2207,0.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Demarcus Robinson FLEX Josh Gordon,1,0.0,2207,0.0
CPT Ja'Marr Chase FLEX Tyreek Hill FLEX Joe Mixon FLEX Byron Pringle FLEX Tyler Boyd FLEX Mecole Hardman,2,4.0,2207,2.0
CPT Tee Higgins FLEX Tyreek Hill FLEX Joe Burrow FLEX C.J. Uzomah FLEX Byron Pringle FLEX Jerick McKinnon,5,8.0,2207,1.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Tee Higgins FLEX C.J. Uzomah FLEX Tyler Boyd FLEX Harrison Butker,4,7.0,2207,1.0
CPT Ja'Marr Chase FLEX Tyreek Hill FLEX Joe Mixon FLEX Travis Kelce FLEX C.J. Uzomah FLEX Chris Evans,2,1.0,2207,1.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Clyde Edwards-Helaire FLEX Byron Pringle FLEX Samaje Perine,1,1.0,2207,0.0
CPT Travis Kelce FLEX Tyreek Hill FLEX Ja'Marr Chase FLEX C.J. Uzomah FLEX Byron Pringle FLEX Harrison Butker,1,6.0,2207,1.0
CPT Tee Higgins FLEX Tyreek Hill FLEX Joe Burrow FLEX Chad Henne FLEX Byron Pringle FLEX Jerick McKinnon,1,0.0,2207,0.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Demarcus Robinson FLEX Blake Bell,4,1.0,2207,1.0
CPT Jerick McKinnon FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Travis Kelce FLEX Clyde Edwards-Helaire FLEX Tyler Boyd,1,4.0,2207,0.0
CPT Joe Burrow FLEX Patrick Mahomes FLEX Tee Higgins FLEX C.J. Uzomah FLEX Tyler Boyd FLEX Harrison Butker,1,7.0,2207,5.0
CPT Joe Mixon FLEX Joe Burrow FLEX Travis Kelce FLEX C.J. Uzomah FLEX Byron Pringle FLEX Evan McPherson,1,9.0,2207,0.0
CPT Jerick McKinnon FLEX Tyreek Hill FLEX Joe Burrow FLEX Tee Higgins FLEX C.J. Uzomah FLEX Harrison Butker,1,4.0,2207,0.0
CPT Patrick Mahomes FLEX Joe Burrow FLEX C.J. Uzomah FLEX Jerick McKinnon FLEX Mecole Hardman FLEX Chiefs ,1,4.0,2207,0.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Darrel Williams FLEX Noah Gray,1,1.0,2207,0.0
CPT Byron Pringle FLEX Patrick Mahomes FLEX Joe Burrow FLEX Travis Kelce FLEX Clyde Edwards-Helaire FLEX Harrison Butker,4,6.0,2207,8.0
CPT C.J. Uzomah FLEX Tyreek Hill FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Tee Higgins FLEX Evan McPherson,1,2.0,2207,1.0
CPT Clyde Edwards-Helaire FLEX Patrick Mahomes FLEX Joe Burrow FLEX Joe Mixon FLEX Tyler Boyd FLEX Evan McPherson,6,5.0,2207,4.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Jerick McKinnon FLEX Chiefs  FLEX Noah Gray,1,1.0,2207,0.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Jerick McKinnon FLEX Chiefs  FLEX Blake Bell,1,1.0,2207,0.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Jerick McKinnon FLEX Chiefs  FLEX Darrel Williams,2,1.0,2207,0.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Jerick McKinnon FLEX Chiefs  FLEX Demarcus Robinson,2,2.0,2207,1.0
CPT Demarcus Robinson FLEX Patrick Mahomes FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Tee Higgins FLEX Tyler Boyd,1,1.0,2207,0.0
CPT Byron Pringle FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Ja'Marr Chase FLEX Jerick McKinnon FLEX Bengals ,1,2.0,2207,0.0
CPT Tyreek Hill FLEX Joe Mixon FLEX Travis Kelce FLEX C.J. Uzomah FLEX Byron Pringle FLEX Jerick McKinnon,10,7.0,2207,2.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Tee Higgins FLEX C.J. Uzomah FLEX Tyler Boyd FLEX Bengals ,1,1.0,2207,0.0
CPT Patrick Mahomes FLEX Joe Burrow FLEX Travis Kelce FLEX C.J. Uzomah FLEX Tyler Boyd FLEX Demarcus Robinson,15,10.0,2207,3.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX C.J. Uzomah FLEX Byron Pringle FLEX Jerick McKinnon FLEX Mecole Hardman,5,6.0,2207,1.0
CPT Travis Kelce FLEX Patrick Mahomes FLEX Joe Mixon FLEX Clyde Edwards-Helaire FLEX Byron Pringle FLEX Chiefs ,11,4.0,2207,2.0
CPT Tyler Boyd FLEX Patrick Mahomes FLEX Joe Burrow FLEX Joe Mixon FLEX Jerick McKinnon FLEX Harrison Butker,1,10.0,2207,2.0
CPT Patrick Mahomes FLEX Joe Mixon FLEX Travis Kelce FLEX C.J. Uzomah FLEX Tyler Boyd FLEX Harrison Butker,3,11.0,2207,2.0
CPT Joe Mixon FLEX Tyreek Hill FLEX Ja'Marr Chase FLEX Clyde Edwards-Helaire FLEX Harrison Butker FLEX Evan McPherson,8,2.0,2207,1.0
CPT Joe Burrow FLEX Patrick Mahomes FLEX Travis Kelce FLEX C.J. Uzomah FLEX Byron Pringle FLEX Chiefs ,3,7.0,2207,2.0
CPT Joe Burrow FLEX Ja'Marr Chase FLEX Tee Higgins FLEX C.J. Uzomah FLEX Evan McPherson FLEX Chiefs ,1,2.0,2207,0.0
CPT Ja'Marr Chase FLEX Tyreek Hill FLEX Joe Burrow FLEX Jerick McKinnon FLEX Tyler Boyd FLEX Demarcus Robinson,3,6.0,2207,1.0
CPT Jerick McKinnon FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX Byron Pringle,1,5.0,2207,0.0
CPT Ja'Marr Chase FLEX Tyreek Hill FLEX Joe Mixon FLEX Jerick McKinnon FLEX Tyler Boyd FLEX Harrison Butker,1,6.0,2207,0.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX Byron Pringle FLEX Harrison Butker FLEX Blake Bell,1,1.0,2207,0.0
CPT Patrick Mahomes FLEX Joe Mixon FLEX Tee Higgins FLEX Byron Pringle FLEX Jerick McKinnon FLEX Chiefs ,2,6.0,2207,0.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX Byron Pringle FLEX Harrison Butker FLEX Darrel Williams,1,4.0,2207,1.0
CPT C.J. Uzomah FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Travis Kelce FLEX Bengals ,23,1.0,2207,4.0
CPT Chiefs  FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX Clyde Edwards-Helaire FLEX Jerick McKinnon,2,2.0,2207,3.0
CPT C.J. Uzomah FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX Harrison Butker FLEX Evan McPherson,6,3.0,2207,2.0
CPT Clyde Edwards-Helaire FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Travis Kelce FLEX C.J. Uzomah FLEX Evan McPherson,5,4.0,2207,2.0
CPT Jerick McKinnon FLEX Patrick Mahomes FLEX Joe Burrow FLEX Joe Mixon FLEX Byron Pringle FLEX Tyler Boyd,7,15.0,2207,4.0
CPT Ja'Marr Chase FLEX Patrick Mahomes FLEX Tyreek Hill FLEX C.J. Uzomah FLEX Byron Pringle FLEX Samaje Perine,3,2.0,2207,2.0
CPT Joe Mixon FLEX Tyreek Hill FLEX Travis Kelce FLEX Byron Pringle FLEX Jerick McKinnon FLEX Chiefs ,1,4.0,2207,0.0
CPT Joe Mixon FLEX Joe Burrow FLEX Travis Kelce FLEX C.J. Uzomah FLEX Jerick McKinnon FLEX Tyler Boyd,8,14.0,2207,0.0
CPT Ja'Marr Chase FLEX Patrick Mahomes FLEX Tee Higgins FLEX C.J. Uzomah FLEX Jerick McKinnon FLEX Tyler Boyd,3,15.0,2207,5.0
CPT Joe Burrow FLEX Ja'Marr Chase FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX Tyler Boyd FLEX Harrison Butker,4,2.0,2207,2.0
CPT Jerick McKinnon FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Ja'Marr Chase FLEX C.J. Uzomah FLEX Harrison Butker,2,5.0,2207,6.0
CPT Jerick McKinnon FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Ja'Marr Chase FLEX Harrison Butker FLEX Blake Bell,1,1.0,2207,0.0
CPT Joe Burrow FLEX Joe Mixon FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX Byron Pringle FLEX Jerick McKinnon,2,3.0,2207,1.0
CPT Joe Mixon FLEX Joe Burrow FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX Byron Pringle FLEX Mecole Hardman,1,2.0,2207,0.0
CPT Joe Mixon FLEX Tyreek Hill FLEX Joe Burrow FLEX Byron Pringle FLEX Jerick McKinnon FLEX Harrison Butker,1,7.0,2207,1.0
CPT Tee Higgins FLEX Tyreek Hill FLEX Joe Burrow FLEX Joe Mixon FLEX C.J. Uzomah FLEX Drew Sample,1,0.0,2207,0.0
CPT Ja'Marr Chase FLEX Tyreek Hill FLEX Joe Burrow FLEX Clyde Edwards-Helaire FLEX Demarcus Robinson FLEX Samaje Perine,1,0.0,2207,0.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Joe Mixon FLEX Byron Pringle FLEX Tyler Boyd FLEX Bengals ,4,2.0,2207,2.0
CPT Ja'Marr Chase FLEX Tyreek Hill FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX Jerick McKinnon FLEX Chiefs ,1,2.0,2207,0.0
CPT Tee Higgins FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Mixon FLEX C.J. Uzomah FLEX Darrel Williams,2,2.0,2207,1.0
CPT Patrick Mahomes FLEX Travis Kelce FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX C.J. Uzomah FLEX Chiefs ,10,3.0,2207,3.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Joe Mixon FLEX Clyde Edwards-Helaire FLEX Jerick McKinnon FLEX Darrel Williams,2,2.0,2207,2.0
CPT Patrick Mahomes FLEX Tyreek Hill FLEX Joe Mixon FLEX Clyde Edwards-Helaire FLEX Jerick McKinnon FLEX Noah Gray,1,1.0,2207,0.0
CPT Tee Higgins FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Mixon FLEX C.J. Uzomah FLEX Noah Gray,1,1.0,2207,0.0
CPT Patrick Mahomes FLEX Joe Burrow FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX Harrison Butker FLEX Demarcus Robinson,2,2.0,2207,0.0
CPT Harrison Butker FLEX Patrick Mahomes FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Demarcus Robinson,1,1.0,2207,1.0
CPT C.J. Uzomah FLEX Tyreek Hill FLEX Joe Burrow FLEX Travis Kelce FLEX Tee Higgins FLEX Demarcus Robinson,1,2.0,2207,1.0
CPT Byron Pringle FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Travis Kelce FLEX C.J. Uzomah FLEX Jerick McKinnon,17,9.0,2207,9.0
CPT C.J. Uzomah FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Travis Kelce FLEX Clyde Edwards-Helaire FLEX Mecole Hardman,3,2.0,2207,1.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Tee Higgins FLEX Byron Pringle FLEX Jerick McKinnon FLEX Harrison Butker,1,8.0,2207,0.0
CPT Joe Mixon FLEX Joe Burrow FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX Jerick McKinnon FLEX Harrison Butker,2,3.0,2207,0.0
CPT Ja'Marr Chase FLEX Joe Burrow FLEX Joe Mixon FLEX Byron Pringle FLEX Tyler Boyd FLEX Evan McPherson,5,11.0,2207,1.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Joe Burrow FLEX C.J. Uzomah FLEX Tyler Boyd FLEX Evan McPherson,6,13.0,2207,12.0
CPT Joe Burrow FLEX Joe Mixon FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX C.J. Uzomah FLEX Mecole Hardman,4,1.0,2207,0.0
CPT Tyler Boyd FLEX Patrick Mahomes FLEX Joe Burrow FLEX Joe Mixon FLEX Tee Higgins FLEX Demarcus Robinson,4,5.0,2207,1.0
CPT Tyler Boyd FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Mixon FLEX Clyde Edwards-Helaire FLEX Evan McPherson,1,3.0,2207,1.0
CPT Tee Higgins FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Joe Mixon FLEX Chiefs  FLEX Demarcus Robinson,1,2.0,2207,0.0
CPT Joe Mixon FLEX Tyreek Hill FLEX Joe Burrow FLEX Clyde Edwards-Helaire FLEX Evan McPherson FLEX Chiefs ,1,1.0,2207,1.0
CPT Tyler Boyd FLEX Patrick Mahomes FLEX Joe Burrow FLEX Joe Mixon FLEX Tee Higgins FLEX Darrel Williams,1,3.0,2207,0.0
CPT Tyler Boyd FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX Clyde Edwards-Helaire FLEX Bengals ,1,1.0,2207,2.0
CPT Ja'Marr Chase FLEX Patrick Mahomes FLEX Joe Burrow FLEX Byron Pringle FLEX Jerick McKinnon FLEX Demarcus Robinson,56,11.0,2207,12.0
CPT Tyler Boyd FLEX Patrick Mahomes FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Byron Pringle FLEX Jerick McKinnon,45,17.0,2207,15.0
CPT Ja'Marr Chase FLEX Patrick Mahomes FLEX Joe Mixon FLEX Byron Pringle FLEX Jerick McKinnon FLEX Harrison Butker,9,12.0,2207,14.0
CPT Ja'Marr Chase FLEX Patrick Mahomes FLEX Joe Burrow FLEX Byron Pringle FLEX Jerick McKinnon FLEX Noah Gray,3,4.0,2207,1.0
CPT Joe Burrow FLEX Ja'Marr Chase FLEX Travis Kelce FLEX C.J. Uzomah FLEX Byron Pringle FLEX Bengals ,1,2.0,2207,0.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Byron Pringle FLEX Evan McPherson FLEX Chiefs ,1,4.0,2207,1.0
CPT Ja'Marr Chase FLEX Patrick Mahomes FLEX Joe Burrow FLEX Byron Pringle FLEX Jerick McKinnon FLEX Darrel Williams,2,8.0,2207,2.0
CPT Byron Pringle FLEX Patrick Mahomes FLEX Joe Burrow FLEX Ja'Marr Chase FLEX Jerick McKinnon FLEX Harrison Butker,9,10.0,2207,5.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Joe Mixon FLEX Jerick McKinnon FLEX Tyler Boyd FLEX Darrel Williams,4,3.0,2207,0.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Joe Mixon FLEX Jerick McKinnon FLEX Tyler Boyd FLEX Demarcus Robinson,6,4.0,2207,2.0
CPT Byron Pringle FLEX Patrick Mahomes FLEX Ja'Marr Chase FLEX Travis Kelce FLEX Jerick McKinnon FLEX Chiefs ,1,6.0,2207,1.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Joe Mixon FLEX Jerick McKinnon FLEX Tyler Boyd FLEX Noah Gray,1,1.0,2207,0.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Joe Mixon FLEX Jerick McKinnon FLEX Tyler Boyd FLEX Blake Bell,1,1.0,2207,0.0
CPT Tyreek Hill FLEX Joe Mixon FLEX Tee Higgins FLEX Byron Pringle FLEX Jerick McKinnon FLEX Tyler Boyd,1,5.0,2207,0.0
CPT Tyreek Hill FLEX Patrick Mahomes FLEX Tee Higgins FLEX Byron Pringle FLEX Harrison Butker FLEX Chiefs ,1,3.0,2207,0.0
CPT Joe Mixon FLEX Tyreek Hill FLEX Joe Burrow FLEX Tee Higgins FLEX Byron Pringle FLEX Darrel Williams,1,2.0,2207,0.0
CPT Joe Mixon FLEX Tyreek Hill FLEX Joe Burrow FLEX Tee Higgins FLEX Byron Pringle FLEX Derrick Gore,1,0.0,2207,1.0
CPT Jerick McKinnon FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Mixon FLEX Harrison Butker FLEX Chiefs ,2,2.0,2207,1.0
CPT Ja'Marr Chase FLEX Patrick Mahomes FLEX Joe Burrow FLEX C.J. Uzomah FLEX Mecole Hardman FLEX Demarcus Robinson,21,4.0,2207,3.0
CPT Tee Higgins FLEX Joe Burrow FLEX Joe Mixon FLEX Byron Pringle FLEX Jerick McKinnon FLEX Tyler Boyd,4,11.0,2207,0.0
CPT Joe Mixon FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX Demarcus Robinson FLEX Noah Gray,2,1.0,2207,1.0
CPT Travis Kelce FLEX Tyreek Hill FLEX Tee Higgins FLEX Clyde Edwards-Helaire FLEX C.J. Uzomah FLEX Byron Pringle,2,3.0,2207,1.0
CPT Tyler Boyd FLEX Patrick Mahomes FLEX Joe Burrow FLEX Ja'Marr Chase FLEX C.J. Uzomah FLEX Mecole Hardman,2,7.0,2207,2.0
CPT Jerick McKinnon FLEX Patrick Mahomes FLEX Tyreek Hill FLEX Joe Burrow FLEX C.J. Uzomah FLEX Chiefs ,7,5.0,2207,3.0
CPT Joe Mixon FLEX Ja'Marr Chase FLEX Travis Kelce FLEX C.J. Uzomah FLEX Harrison Butker FLEX Evan McPherson,1,4.0,2207,0.0
CPT Travis Kelce FLEX Joe Burrow FLEX Ja'Marr Chase FLEX C.J. Uzomah FLEX Byron Pringle FLEX Tyler Boyd,9,16.0,2207,3.0
CPT Ja'Marr Chase FLEX Patrick Mahomes FLEX Travis Kelce FLEX Clyde Edwards-Helaire FLEX Harrison Butker FLEX Demarcus Robinson,1,3.0,2207,1.0
