id,active,status,first_name,last_name,team_code,team_id,position,height,weight,birth_date,age,depth_order,college,experience,injury_status,injury_body_part,injury_notes,injury_start_date,draftkings_name,fanduel_name,fantasydraft_name,yahoo_name,draftkings_player_id,fanduel_player_id,fantasyalarm_player_id,fantasydraft_player_id,rotowire_player_id,rotoworld_player_id,sportsdata_player_id,sportsdirect_player_id,sportsradar_player_id,stats_player_id,usatoday_player_id,yahoo_player_id,updated_at,league,rts_id
103894,FALSE,Inactive,Damian,Prince,,0,OT,"6'4""",317,4/16/1996 0:00,25,0,Maryland,0,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307465,NULL,14277,NULL,20916,82609,NULL,NULL,2532402,32571,04:35.1,nfl,0
103895,FALSE,Inactive,Ryan,Pulley,,0,CB,"5'11""",209,12/31/1995 0:00,25,0,Arkansas,0,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307226,NULL,13563,NULL,20918,90594,NULL,NULL,2519818,32158,04:35.1,nfl,0
103896,FALSE,Inactive,Anthony,Ratliff-Williams,,0,WR,"5'11""",195,6/17/1997 0:00,25,0,North Carolina,1,NULL,NULL,NULL,0001-01-01 00:00:00,Anthony Ratliff-Williams,Anthony Ratliff-Williams,Anthony Ratliff-Williams,Anthony Ratliff-Williams,866042,60983,307131,866042,13433,NULL,20920,92691,NULL,866042,8275299,32426,01:28.6,nfl,0
103897,FALSE,Inactive,Corey,Nelson,,0,ILB,"6'1""",226,4/22/1992 4:00,29,0,Oklahoma,5,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,302037,NULL,9792,NULL,16280,49919,NULL,542891,6497087,27770,13:29.5,nfl,0
103898,FALSE,Inactive,Michael,Schofield,,0,OT,"6'6""",301,11/15/1990 0:00,31,0,Michigan,9,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,302579,NULL,9426,9549,16284,53366,NULL,NULL,8276351,27623,00:29.6,nfl,0
103899,FALSE,Inactive,Thurston,Armbrister,,0,ILB,"6'3""",241,12/25/1992 0:00,28,0,Miami (FL),4,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,303214,NULL,10677,NULL,17203,52722,NULL,608950,2392796,28845,04:23.4,nfl,0
103900,FALSE,Inactive,Sean,Pollard,,0,C,"6'5""",322,3/27/1998 0:00,24,0,Clemson,0,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307765,NULL,15120,NULL,22195,119129,NULL,NULL,6431865,33010,01:53.5,nfl,0
103901,FALSE,Inactive,Josh,Nurse,,0,CB,"6'3""",197,7/17/1996 0:00,25,0,Utah,1,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,308381,NULL,14810,NULL,22201,132578,NULL,NULL,8258797,33002,01:53.6,nfl,0
103902,FALSE,Inactive,Ike,Brown,,0,CB,"6'0""",185,4/25/1998 0:00,24,0,Florida International,0,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,308397,NULL,15165,NULL,22210,120271,NULL,NULL,6357593,33356,01:53.8,nfl,0
103903,FALSE,Inactive,David,Morgan,,0,TE,"6'4""",262,5/19/1993 0:00,28,0,Texas-San Antonio,4,NULL,NULL,NULL,0001-01-01 00:00:00,David Morgan,David Morgan,David Morgan,David Morgan,612030,48482,304114,612030,11139,NULL,18105,58049,NULL,612030,6074334,29422,14:22.2,nfl,0
103904,FALSE,Inactive,Jake,Rudock,,0,QB,"6'3""",212,1/21/1993 0:00,29,0,Michigan,4,NULL,NULL,NULL,0001-01-01 00:00:00,Jake Rudock,Jake Rudock,Jake Rudock,Jake Rudock,611341,27982,304117,611341,11228,NULL,18108,53039,NULL,611341,8254480,29425,00:45.3,nfl,0
103905,FALSE,Inactive,Brady,Sheldon,,0,ILB,"6'5""",231,2/23/1993 0:00,29,0,Ferris State,2,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,305477,NULL,12295,NULL,19679,126218,NULL,NULL,7729468,30904,01:03.1,nfl,0
103906,FALSE,Inactive,Spencer,Nigh,,0,FB,"6'0""",267,1/18/1997 0:00,25,0,Auburn,0,NULL,NULL,NULL,0001-01-01 00:00:00,Spencer Nigh,Spencer Nigh,NULL,NULL,918826,70638,308438,NULL,15107,NULL,22215,120695,NULL,NULL,6265021,32940,01:53.9,nfl,0
103907,TRUE,Active,Corliss,Waitman,,10,P,"6'2""",210,7/21/1995 0:00,26,0,Mississippi State,2,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,308480,NULL,15012,NULL,22218,81044,NULL,NULL,8291842,32942,01:53.9,nfl,0
103908,FALSE,Inactive,Cam,Sutton,,0,TE,"6'6""",226,9/13/1996 0:00,25,0,Fresno State,1,NULL,NULL,NULL,0001-01-01 00:00:00,Cam Sutton,Cam Sutton,NULL,Cam Sutton,1129963,91945,308404,NULL,14847,NULL,22220,124510,NULL,NULL,8274172,33154,01:53.9,nfl,0
103909,FALSE,Inactive,Phillip,Gaines,,0,CB,"6'0""",193,4/4/1991 0:00,31,0,Rice,8,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,300444,NULL,9710,9441,16297,43310,NULL,504442,8254872,27615,00:29.7,nfl,0
103910,FALSE,Inactive,Dax,Raymond,,0,TE,"6'5""",255,11/30/1994 0:00,27,0,Utah State,1,NULL,NULL,NULL,0001-01-01 00:00:00,Dax Raymond,Dax Raymond,Dax Raymond,Dax Raymond,886225,65492,307281,886225,13440,NULL,20922,90127,NULL,886225,8274765,32261,01:28.7,nfl,0
103911,FALSE,Inactive,Tyler,Roemer,,0,OT,"6'6""",312,3/6/1998 0:00,23,0,San Diego State,0,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307446,NULL,13882,NULL,20927,120607,NULL,NULL,2531809,32349,04:35.5,nfl,0
103912,FALSE,Inactive,Dontavius,Russell,,0,NT,"6'3""",320,9/18/1995 0:00,26,0,Auburn,2,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,306949,NULL,13542,NULL,20928,81819,NULL,NULL,8258818,32067,01:28.9,nfl,0
103913,FALSE,Inactive,Blake,Countess,,0,SS,"5'9""",187,8/8/1993 0:00,28,0,Auburn,5,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,304122,NULL,11231,NULL,18113,53259,NULL,606081,8292068,29430,00:45.3,nfl,0
103914,TRUE,Active,Cody,Core,,19,WR,"6'3""",205,4/17/1994 0:00,28,3,Mississippi,6,NULL,NULL,NULL,0001-01-01 00:00:00,Cody Core,Cody Core,Cody Core,Cody Core,694662,31524,304125,694662,10981,NULL,18116,59138,NULL,694662,8289154,29433,00:45.4,nfl,0
103915,FALSE,Inactive,Jaylen,Smith,,0,WR,"6'2""",221,8/1/1997 0:00,24,0,Louisville,1,NULL,NULL,NULL,0001-01-01 00:00:00,Jaylen Smith,Jaylen Smith,Jaylen Smith,Jaylen Smith,877762,63087,307027,877762,13431,NULL,20945,91668,NULL,877762,2521454,32302,01:29.5,nfl,0
103916,FALSE,Inactive,Anthony,Zettel,,0,DE,"6'4""",275,8/9/1992 0:00,29,0,Penn State,6,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,304128,NULL,10887,NULL,18119,54545,NULL,609502,8274258,29436,00:45.5,nfl,0
103917,FALSE,Inactive,Dadi,Nicolas,,0,OLB,"6'3""",235,9/29/1992 0:00,29,0,Virginia Tech,3,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,304129,NULL,11147,NULL,18120,52245,NULL,601611,2585274,29437,03:46.2,nfl,0
103918,FALSE,Inactive,Frederick,Mauigoa,,0,C,"6'4""",310,3/18/1998 0:00,24,0,Washington State,0,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,308406,NULL,14971,NULL,22222,123339,NULL,NULL,6486283,33146,01:54.0,nfl,0
103919,FALSE,Inactive,Jason,Ferris,,0,LB,"6'3""",220,7/23/1996 0:00,25,0,Montana Western,0,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,308710,NULL,14967,NULL,22225,176621,NULL,NULL,6283106,33136,01:54.1,nfl,0
103920,FALSE,Inactive,Ahmad,Wagner,,0,WR,"6'5""",234,12/21/1996 0:00,25,0,Kentucky,0,NULL,NULL,NULL,0001-01-01 00:00:00,Ahmad Wagner,Ahmad Wagner,NULL,Ahmad Wagner,1124279,87165,307786,NULL,14880,NULL,22229,136738,NULL,NULL,6471566,33182,01:54.1,nfl,0
103921,FALSE,Inactive,Kavon,Frazier,,0,SS,"6'0""",220,8/11/1994 0:00,27,0,Central Michigan,7,NULL,NULL,NULL,0001-01-01 00:00:00,Kavon Frazier,NULL,NULL,Kavon Frazier,NULL,NULL,304138,NULL,11036,NULL,18128,59767,NULL,694105,8289183,29446,00:45.7,nfl,0
103922,FALSE,Inactive,Dominique,Rodgers-Cromartie,,0,CB,"6'2""",205,4/7/1986 4:00,35,0,Tennessee State,11,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,300548,NULL,5749,4715,2556,35815,NULL,272727,6076971,8793,04:18.6,nfl,0
103923,FALSE,Inactive,De'Anthony,Thomas,,0,WR,"5'8""",176,1/5/1993 0:00,29,0,Oregon,7,NULL,NULL,NULL,0001-01-01 00:00:00,De'Anthony Thomas,De'Anthony Thomas,De'Anthony Thomas,De'Anthony Thomas,607847,29351,300038,607847,9274,NULL,16305,53461,NULL,607847,7873931,27652,00:29.8,nfl,0
103924,FALSE,Inactive,Charcandrick,West,,0,RB,"5'10""",205,6/2/1991 0:00,30,0,Abilene Christian,5,NULL,NULL,NULL,0001-01-01 00:00:00,Charcandrick West,Charcandrick West,Charcandrick West,Charcandrick West,752129,54687,300088,752129,9891,10006,16307,79466,NULL,752129,2534165,28044,04:19.2,nfl,0
103925,FALSE,Inactive,Aaron,Burbridge,,0,WR,"6'0""",206,12/23/1993 0:00,27,0,Michigan State,3,NULL,NULL,NULL,0001-01-01 00:00:00,Aaron Burbridge,Aaron Burbridge,Aaron Burbridge,Aaron Burbridge,696157,28226,304139,696157,10927,NULL,18129,57940,NULL,696157,2524,29447,03:46.6,nfl,0
103926,FALSE,Inactive,Darius,Jackson,,0,RB,"6'0""",230,12/1/1993 0:00,28,0,Eastern Michigan,4,NULL,NULL,NULL,0001-01-01 00:00:00,Darius Jackson,Darius Jackson,Darius Jackson,Darius Jackson,694135,44784,304142,694135,11190,NULL,18132,56722,NULL,694135,8275327,29450,00:45.8,nfl,0
103927,FALSE,Inactive,Josh,Knipfel,,0,OT,"6'5""",305,2/26/1998 0:00,24,0,Iowa State,0,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,308424,NULL,14990,NULL,22239,127568,NULL,NULL,6486272,33162,01:54.4,nfl,0
103928,FALSE,Inactive,Clay,Cordasco,,0,G,"6'5""",314,4/28/1996 0:00,26,0,Oregon State,0,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,308420,NULL,15004,NULL,22240,128285,NULL,NULL,6368101,33204,01:54.4,nfl,0
103929,FALSE,Inactive,Rico,Gathers,,0,TE,"6'8""",275,1/7/1994 0:00,27,0,Baylor,3,NULL,NULL,NULL,0001-01-01 00:00:00,Rico Gathers,Rico Gathers,Rico Gathers,Rico Gathers,696197,23569,304143,696197,11236,11501,18133,95036,NULL,696197,2640572,29451,02:36.1,nfl,0
103930,FALSE,Inactive,Aaron,Wallace,,0,OLB,"6'3""",242,7/8/1993 0:00,28,0,UCLA,3,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,304148,NULL,11239,NULL,18138,52304,NULL,590430,2488101,29456,03:47.1,nfl,0
103931,FALSE,Inactive,Connor,Strachan,,0,ILB,"6'0""",238,6/30/1995 0:00,26,0,Boston College,2,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307053,NULL,14034,NULL,20955,86009,NULL,NULL,8277477,32100,01:29.9,nfl,0
103932,FALSE,Inactive,Josiah,Tauaefa,,0,ILB,"6'1""",232,3/5/1997 0:00,25,0,Texas-San Antonio,2,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307347,NULL,13487,NULL,20958,93595,NULL,881829,6495413,32241,01:30.0,nfl,0
103933,FALSE,Inactive,Derrek,Thomas,,0,CB,"6'3""",190,9/12/1997 0:00,24,0,Baylor,1,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307087,NULL,13886,NULL,20962,135217,NULL,NULL,6515952,32329,01:30.2,nfl,0
103934,FALSE,Inactive,Kendall,Futrell,,0,DE,"6'2""",226,10/27/1997 0:00,24,0,East Carolina,0,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,308426,NULL,14899,NULL,22241,119537,NULL,NULL,6486220,33205,01:54.4,nfl,0
103935,FALSE,Inactive,Marcel,Spears Jr.,,0,LB,"6'1""",218,5/29/1997 0:00,25,0,Iowa State,0,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,308423,NULL,14991,NULL,22242,90413,NULL,NULL,6486347,33165,01:54.4,nfl,0
103936,FALSE,Inactive,Cory,Carter,,0,P,"5'10""",185,3/5/1994 0:00,27,0,Texas Southern,2,NULL,NULL,NULL,0001-01-01 00:00:00,Cory Carter,NULL,NULL,NULL,710633,NULL,304669,NULL,12424,NULL,18815,72223,NULL,NULL,2478755,30086,04:16.8,nfl,0
103937,FALSE,Inactive,D'Andre,Walker,,0,OLB,"6'2""",251,1/23/1997 0:00,25,0,Georgia,2,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,306886,NULL,13737,NULL,20972,92603,NULL,879096,6739849,32000,01:30.6,nfl,0
103938,FALSE,Inactive,Aca'Cedric,Ware,,0,RB,"6'0""",205,6/29/1997 0:00,24,0,USC,1,NULL,NULL,NULL,0001-01-01 00:00:00,Aca'Cedric Ware,Aca'Cedric Ware,Aca'Cedric Ware,Aca'Cedric Ware,880043,63582,307549,880043,13599,NULL,20973,91499,NULL,880043,6193783,32629,01:30.7,nfl,0
103939,FALSE,Inactive,Alex,Wesley,,0,WR,"6'0""",190,10/27/1995 0:00,26,0,Northern Colorado,1,NULL,NULL,NULL,0001-01-01 00:00:00,Alex Wesley,Alex Wesley,Alex Wesley,Alex Wesley,838670,103995,307349,838670,13815,NULL,20978,125530,NULL,838670,6471568,32243,01:30.9,nfl,0
103940,FALSE,Inactive,Nate,Wieting,,0,TE,"6'4""",244,2/20/1997 0:00,25,0,Iowa,1,NULL,NULL,NULL,0001-01-01 00:00:00,Nate Wieting,Nate Wieting,NULL,Nate Wieting,870679,62691,308450,NULL,14929,NULL,22245,93967,NULL,NULL,6498926,33314,01:54.5,nfl,0
103941,FALSE,Inactive,Drake,Dorbeck,,0,OT,"6'7""",317,10/7/1996 0:00,25,0,Southern Mississippi,0,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,308428,NULL,15038,NULL,22246,91708,NULL,NULL,8254140,33305,01:54.5,nfl,0
103942,FALSE,Inactive,Solomon,Ajayi,,0,LB,"6'0""",222,7/16/1997 0:00,24,0,Liberty,0,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,308432,NULL,15131,NULL,22249,136746,NULL,NULL,6485863,33300,01:54.5,nfl,0
103943,FALSE,Inactive,Jordan,Reed,,0,TE,"6'2""",236,7/3/1990 0:00,31,0,Florida,9,NULL,NULL,NULL,0001-01-01 00:00:00,Jordan Reed,Jordan Reed,Jordan Reed,Jordan Reed,508876,30298,301441,508876,8615,8412,15100,40242,NULL,508876,8249785,26708,00:24.1,nfl,0
103944,FALSE,Inactive,Seth,Roberts,,0,WR,"6'2""",195,2/22/1991 0:00,31,0,West Alabama,6,NULL,NULL,NULL,0001-01-01 00:00:00,Seth Roberts,Seth Roberts,Seth Roberts,Seth Roberts,704254,54741,300976,704254,10112,10142,16326,80669,NULL,704254,7017146,28214,00:30.1,nfl,0
103945,TRUE,Active,Antoine,Wesley,,1,WR,"6'4""",206,10/22/1997 0:00,24,2,Texas Tech,3,NULL,NULL,NULL,0001-01-01 00:00:00,Antoine Wesley,Antoine Wesley,Antoine Wesley,Antoine Wesley,924946,72133,307398,924946,13447,NULL,20979,123212,NULL,924946,8274215,32317,01:30.9,nfl,0
103946,FALSE,Inactive,Kerrith,Whyte Jr.,,0,RB,"5'10""",204,10/31/1996 0:00,25,0,Florida Atlantic,2,NULL,NULL,NULL,0001-01-01 00:00:00,Kerrith Whyte Jr.,Kerrith Whyte Jr.,Kerrith Whyte Jr.,Kerrith Whyte Jr.,866446,61379,306938,866446,13454,14283,20982,92041,NULL,866446,8275453,32054,01:31.0,nfl,0
103947,FALSE,Inactive,Hunter,Watts,,0,OT,"6'8""",320,2/24/1997 0:00,25,0,Central Arkansas,0,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,308486,NULL,14895,NULL,22255,123098,NULL,NULL,6497150,32931,01:54.7,nfl,0
103948,FALSE,Inactive,Douglas,Coleman III,,0,S,"6'1""",200,6/28/1998 0:00,23,0,Texas Tech,0,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,308488,NULL,14896,NULL,22256,123110,NULL,NULL,6496948,32927,01:54.7,nfl,0
103949,FALSE,Inactive,Scott,Simonson,,0,TE,"6'4""",243,4/13/1992 4:00,29,0,Assumption,6,NULL,NULL,NULL,0001-01-01 00:00:00,Scott Simonson,Scott Simonson,Scott Simonson,Scott Simonson,564881,54742,301432,564881,10016,NULL,16327,80670,NULL,564881,6078226,28215,13:43.8,nfl,0
103950,FALSE,Inactive,Chris,Thompson,,0,RB,"5'8""",195,10/20/1990 0:00,31,0,Florida State,8,NULL,NULL,NULL,0001-01-01 00:00:00,Chris Thompson,Chris Thompson,Chris Thompson,Chris Thompson,509372,24891,300005,509372,8773,8563,15102,39759,NULL,509372,8258828,26777,00:24.1,nfl,0
103951,FALSE,Inactive,Jeff,Richards,,0,CB,"6'2""",210,1/3/1991 0:00,30,0,Emporia State,2,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,304672,NULL,11704,NULL,18821,94563,NULL,NULL,2531464,30093,04:12.9,nfl,0
103952,FALSE,Inactive,Gerald,Willis,,0,NT,"6'2""",300,8/23/1995 0:00,26,3,Miami (FL),1,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307025,NULL,13747,NULL,20992,130479,NULL,NULL,6081915,32308,13:14.1,nfl,0
103953,FALSE,Inactive,Chris,Johnson,,0,S,"6'3""",200,11/12/1995 0:00,26,0,North Alabama,1,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307069,NULL,13694,NULL,21002,176613,NULL,NULL,6145256,32510,01:31.7,nfl,0
103954,FALSE,Inactive,Luke,Sellers,,0,FB,"6'1""",245,0001-01-01 00:00:00,0,0,South Dakota State,0,NULL,NULL,NULL,0001-01-01 00:00:00,Luke Sellers,Luke Sellers,NULL,NULL,874333,130329,308510,NULL,14848,NULL,22257,125009,NULL,NULL,6310950,33191,01:54.7,nfl,0
103955,FALSE,Inactive,Jeremiah,Dinson,,0,S,"6'0""",191,2/26/1997 0:00,25,0,Auburn,0,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,308508,NULL,14809,NULL,22259,93226,NULL,NULL,6443408,33187,01:54.7,nfl,0
103956,FALSE,Inactive,Travis,Bruffy,,0,OL,"6'6""",305,5/26/1998 0:00,24,0,Texas Tech,0,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,308523,NULL,15071,NULL,22264,123107,NULL,NULL,6300130,33223,01:54.8,nfl,0
103957,FALSE,Inactive,David,Rivers,,0,CB,"6'1""",188,7/23/1994 0:00,27,0,Youngstown State,2,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,304923,NULL,12282,NULL,19696,80261,NULL,NULL,2533093,30620,03:49.8,nfl,0
103958,FALSE,Inactive,Darrell,Williams,,0,OLB,"6'2""",237,0001-01-01 00:00:00,0,0,Auburn,0,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307452,NULL,14289,NULL,21003,93206,NULL,NULL,2528710,32498,03:43.7,nfl,0
103959,FALSE,Inactive,Hamp,Cheevers,,0,CB,"5'9""",169,0001-01-01 00:00:00,0,0,Boston College,0,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307554,NULL,13557,NULL,21006,119274,NULL,NULL,NULL,NULL,04:39.7,nfl,0
103960,FALSE,Inactive,Te'von,Coney,,0,ILB,"6'1""",230,6/10/1997 0:00,25,0,Notre Dame,1,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307361,NULL,13799,NULL,21010,93373,NULL,867664,8275390,32340,01:32.0,nfl,0
103961,TRUE,Active,Jonathan,Woodard,,16,DE,"6'5""",271,9/19/1993 0:00,28,0,Central Arkansas,2,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,304152,NULL,11241,NULL,18142,70289,NULL,NULL,6166829,29460,28:05.9,nfl,0
103962,FALSE,Inactive,Daniel,Braverman,,0,WR,"5'10""",175,9/28/1993 0:00,28,0,Western Michigan,1,NULL,NULL,NULL,0001-01-01 00:00:00,Daniel Braverman,Daniel Braverman,Daniel Braverman,Daniel Braverman,652326,45343,304156,652326,10821,NULL,18146,61271,NULL,652326,3579,29464,03:47.2,nfl,0
103963,FALSE,Inactive,Marc-Antoine,Dequoy,,0,DB,"6'3""",195,0001-01-01 00:00:00,0,0,Montreal (CA),0,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,308530,NULL,14578,NULL,22267,176619,NULL,NULL,6259989,33224,01:54.9,nfl,0
103964,FALSE,Inactive,Dylan,Stapleton,,0,TE,"6'5""",242,5/27/1998 0:00,24,0,James Madison,0,NULL,NULL,NULL,0001-01-01 00:00:00,Dylan Stapleton,Dylan Stapleton,NULL,Dylan Stapleton,1120409,130273,308537,NULL,14841,NULL,22270,138271,NULL,NULL,6499623,33164,01:54.9,nfl,0
103965,FALSE,Inactive,Travis,Reed,,0,CB,"6'2""",185,2/14/1997 0:00,25,0,South Alabama,0,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,308623,NULL,15023,NULL,22280,134450,NULL,NULL,6499791,33217,01:55.1,nfl,0
103966,FALSE,Inactive,Stacy,Keely,,0,DE,"6'6""",220,5/15/1995 0:00,27,0,Alabama-Birmingham,1,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307441,NULL,14194,NULL,21525,128723,NULL,NULL,6470848,32399,01:42.1,nfl,0
103967,FALSE,Inactive,DeAndre,Thompkins,,0,WR,"5'11""",189,10/1/1995 0:00,26,0,Penn State,1,NULL,NULL,NULL,0001-01-01 00:00:00,DeAndre Thompkins,DeAndre Thompkins,DeAndre Thompkins,DeAndre Thompkins,821298,52602,307309,821298,14023,NULL,21526,84152,NULL,821298,8274000,32409,01:42.1,nfl,0
103968,FALSE,Inactive,Brett,Jones,,0,C,"6'2""",315,7/29/1991 0:00,30,0,Regina (Canada),8,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,303357,NULL,10667,NULL,17435,72445,NULL,NULL,8274609,28376,00:40.1,nfl,0
103969,FALSE,Inactive,Curtis,Akins,,0,OLB,"6'1""",229,9/28/1995 0:00,26,0,Memphis,0,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307505,NULL,13923,NULL,21529,82773,NULL,NULL,2826251,32462,04:12.4,nfl,0
103970,FALSE,Inactive,Cory,Thomas,,0,DT,"6'5""",313,8/2/1995 0:00,26,0,Mississippi State,0,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307478,NULL,14283,NULL,21532,84322,NULL,NULL,2533118,32445,04:22.0,nfl,0
103971,FALSE,Inactive,Stone,Wilson,,0,P,"5'10""",180,8/17/1996 0:00,25,0,Florida International,0,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307508,NULL,14284,NULL,21533,NULL,NULL,NULL,NULL,32448,04:22.0,nfl,0
103972,FALSE,Inactive,Isaac,Zico,,0,WR,"6'1""",201,6/18/1996 0:00,25,4,Purdue,0,NULL,NULL,NULL,0001-01-01 00:00:00,Isaac Zico,Isaac Zico,Isaac Zico,Isaac Zico,1066825,93419,307479,1066825,14199,NULL,21534,128898,NULL,1066825,2528217,32429,04:22.0,nfl,0
103973,FALSE,Inactive,Davin,Bellamy,,0,OLB,"6'5""",259,12/27/1994 0:00,27,0,Georgia,1,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,306133,NULL,12911,NULL,20297,74594,NULL,NULL,8275389,31571,01:17.1,nfl,0
103974,FALSE,Inactive,Steve,Ishmael,,0,WR,"6'2""",212,7/18/1995 0:00,26,0,Syracuse,1,NULL,NULL,NULL,0001-01-01 00:00:00,Steve Ishmael,Steve Ishmael,Steve Ishmael,Steve Ishmael,836224,56233,306367,836224,13075,13555,20298,83129,NULL,836224,6082573,31369,13:39.5,nfl,0
103975,FALSE,Inactive,Kenneth,Farrow,,0,RB,"5'10""",220,3/7/1993 0:00,28,0,Houston,2,NULL,NULL,NULL,0001-01-01 00:00:00,Kenneth Farrow,Kenneth Farrow,Kenneth Farrow,Kenneth Farrow,609745,31874,304311,609745,11209,11684,18299,55145,NULL,609745,2532997,29518,04:06.4,nfl,0
103976,FALSE,Inactive,Durndraus,Bryant,,0,NT,"6'1""",330,0001-01-01 00:00:00,0,0,North Carolina State,0,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,21537,NULL,NULL,NULL,NULL,NULL,04:22.5,nfl,0
103977,FALSE,Inactive,Brock,Ruble,,0,OT,"6'8""",324,1/7/1996 0:00,25,0,Toledo,0,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307449,NULL,14291,NULL,21539,82520,NULL,NULL,2530061,32485,04:22.6,nfl,0
103978,FALSE,Inactive,Dare,Odeyingbo,,0,DE,"6'2""",282,11/25/1996 0:00,24,0,Vanderbilt,0,NULL,NULL,NULL,0001-01-01 00:00:00,NULL,NULL,NULL,NULL,NULL,NULL,307451,NULL,14221,NULL,21540,92852,NULL,NULL,2522180,32484,04:22.6,nfl,0
