"id","team_id","game_id","implied_total","implied_tds","proj_plays","proj_rush_rate","proj_rush_td_ratio","proj_rush_attempts","proj_pass_attempts","proj_rush_tds","proj_pass_tds","proj_tds","sack_rate","updated_at"
6210,14,404,28.75,0.0,60.9083,0.4634,0.3947,28.2274,32.6809,1.2694,1.9465,3.2159,0.0499,"2021-11-15 00:02:42.250333"
6211,8,405,21.25,0.0,59.8092,0.4746,0.3975,28.3869,31.4224,0.9449,1.432,2.377,0.0668,"2021-11-15 00:02:42.308016"
6212,21,405,23.75,0.0,59.3288,0.4443,0.3924,26.3599,32.969,1.0425,1.6141,2.6566,0.0723,"2021-11-15 00:02:42.367584"
6213,4,406,30.25,0.0,66.2414,0.4283,0.398,28.3698,37.8715,1.3468,2.0368,3.3837,0.0667,"2021-11-15 00:02:42.426488"
6214,24,406,17.25,0.0,58.152,0.3606,0.3884,20.9722,37.1798,0.7494,1.1801,1.9295,0.0471,"2021-11-15 00:02:42.486292"
6215,11,407,17.25,0.0,60.9775,0.3828,0.3759,23.3419,37.6356,0.7253,1.2043,1.9295,0.058,"2021-11-15 00:02:42.545633"
6216,28,407,23.75,0.0,59.8317,0.4467,0.3903,26.7248,33.1069,1.0368,1.6198,2.6566,0.072,"2021-11-15 00:02:42.605549"
6217,22,408,20.75,0.0,60.9861,0.4392,0.3556,26.788,34.1981,0.8254,1.4956,2.321,0.0708,"2021-11-09 21:29:37.823499"
6218,34,408,23.25,0.0,62.6261,0.4396,0.392,27.5286,35.0976,1.0194,1.5813,2.6007,0.0557,"2021-11-15 00:02:42.728857"
6219,33,409,29.75,0.0,64.7396,0.3625,0.3363,23.4664,41.2732,1.1192,2.2086,3.3277,0.0505,"2021-11-15 00:02:42.790352"
6220,35,409,20.75,0.0,60.1186,0.39,0.3554,23.4462,36.6723,0.825,1.4961,2.321,0.0461,"2021-11-15 00:02:42.852057"
6221,5,410,17.0,0.0,60.7062,0.4214,0.3887,25.5815,35.1247,0.739,1.1625,1.9016,0.0719,"2021-11-15 00:02:42.914677"
6222,1,410,27.5,0.0,59.5915,0.4945,0.3909,29.469,30.1226,1.2023,1.8738,3.0761,0.0733,"2021-11-15 00:02:42.980275"
6223,20,411,24.75,0.0,63.2379,0.4641,0.3648,29.3478,33.8901,1.01,1.7585,2.7685,0.0641,"2021-11-15 00:02:43.040046"
6224,29,411,28.25,0.0,64.8329,0.4024,0.369,26.0865,38.7464,1.1659,1.9941,3.16,0.0457,"2021-11-15 00:02:43.100885"
6225,26,412,21.5,0.0,56.5811,0.4484,0.4013,25.3702,31.2109,0.9651,1.4398,2.4049,0.0696,"2021-11-15 00:02:43.162574"
6226,10,412,23.5,0.0,62.4567,0.4497,0.3831,28.0854,34.3713,1.0069,1.6217,2.6286,0.0594,"2021-11-15 00:02:43.221556"
6227,30,413,23.25,0.0,57.0304,0.4502,0.3777,25.6759,31.3544,0.9824,1.6183,2.6007,0.0506,"2021-11-15 00:02:43.280656"
6228,12,413,26.75,0.0,62.55,0.4405,0.3521,27.5556,34.9944,1.0535,1.9387,2.9922,0.0847,"2021-11-15 00:02:43.340827"
6229,16,414,27.25,0.0,65.6763,0.4094,0.3638,26.8849,38.7914,1.109,1.9391,3.0481,0.0465,"2021-11-15 00:02:43.401264"
6230,25,414,24.25,0.0,60.7373,0.4109,0.3882,24.9545,35.7828,1.0529,1.6596,2.7125,0.0562,"2021-11-15 00:02:43.461435"
6231,32,415,26.5,0.0,61.4268,0.4582,0.3756,28.144,33.2827,1.1133,1.8509,2.9642,0.066,"2021-11-15 00:02:43.523091"
6232,31,415,22.5,0.0,61.0172,0.4077,0.4099,24.8793,36.1379,1.0317,1.4851,2.5168,0.0531,"2021-11-15 00:02:43.588352"
6234,19,402,19.5,0.0,59.2666,0.3485,0.3694,20.6541,38.6125,0.8057,1.3755,2.1812,0.0625,"2021-11-15 18:42:19.069804"
6235,2,403,23.25,0.0,60.2499,0.3755,0.3452,22.6229,37.6271,0.8977,1.7029,2.6007,0.0415,"2021-11-15 18:42:19.12957"
6237,15,404,18.75,0.0,59.7937,0.4098,0.3702,24.5025,35.2911,0.7765,1.3209,2.0973,0.0524,"2021-11-15 18:42:19.254488"
6245,22,408,20.25,0.0,60.9861,0.4392,0.3556,26.788,34.1981,0.8055,1.4596,2.2651,0.0708,"2021-11-15 18:42:19.746596"
6246,34,408,23.25,0.0,62.6261,0.4396,0.392,27.5286,35.0976,1.0194,1.5813,2.6007,0.0557,"2021-11-15 18:42:19.810555"
6247,33,409,29.75,0.0,64.7396,0.3625,0.3363,23.4664,41.2732,1.1192,2.2086,3.3277,0.0505,"2021-11-15 18:42:19.874122"
6248,35,409,20.75,0.0,60.1186,0.39,0.3554,23.4462,36.6723,0.825,1.4961,2.321,0.0461,"2021-11-15 18:42:19.936527"
6249,5,410,17.0,0.0,60.7062,0.4214,0.3887,25.5815,35.1247,0.739,1.1625,1.9016,0.0719,"2021-11-15 18:42:19.998124"
6250,1,410,27.5,0.0,59.5915,0.4945,0.3909,29.469,30.1226,1.2023,1.8738,3.0761,0.0733,"2021-11-15 18:42:20.058015"
6251,20,411,24.75,0.0,63.2379,0.4641,0.3648,29.3478,33.8901,1.01,1.7585,2.7685,0.0641,"2021-11-15 18:42:20.11914"
6252,29,411,28.25,0.0,64.8329,0.4024,0.369,26.0865,38.7464,1.1659,1.9941,3.16,0.0457,"2021-11-15 18:42:20.179989"
6253,26,412,21.5,0.0,56.5811,0.4484,0.4013,25.3702,31.2109,0.9651,1.4398,2.4049,0.0696,"2021-11-15 18:42:20.242401"
6254,10,412,23.5,0.0,62.4567,0.4497,0.3831,28.0854,34.3713,1.0069,1.6217,2.6286,0.0594,"2021-11-15 18:42:20.310401"
6255,30,413,23.25,0.0,57.0304,0.4502,0.3777,25.6759,31.3544,0.9824,1.6183,2.6007,0.0506,"2021-11-15 18:42:20.370017"
6256,12,413,26.75,0.0,62.55,0.4405,0.3521,27.5556,34.9944,1.0535,1.9387,2.9922,0.0847,"2021-11-15 18:42:20.441767"
6257,16,414,27.25,0.0,65.6763,0.4094,0.3638,26.8849,38.7914,1.109,1.9391,3.0481,0.0465,"2021-11-15 18:42:20.512969"
6258,25,414,24.25,0.0,60.7373,0.4109,0.3882,24.9545,35.7828,1.0529,1.6596,2.7125,0.0562,"2021-11-15 18:42:20.573336"
6259,32,415,26.75,0.0,61.4268,0.4582,0.3756,28.144,33.2827,1.1239,1.8683,2.9922,0.066,"2021-11-15 18:42:20.634084"
6260,31,415,23.25,0.0,61.0172,0.4077,0.4099,24.8793,36.1379,1.0661,1.5346,2.6007,0.0531,"2021-11-15 18:42:20.694393"
6264,9,403,31.25,0.0,64.1434,0.4719,0.3371,30.2716,33.8719,1.1783,2.3172,3.4955,0.0479,"2021-11-15 18:42:19.194521"
6266,14,404,28.75,0.0,60.9083,0.4634,0.3947,28.2274,32.6809,1.2694,1.9465,3.2159,0.0499,"2021-11-15 18:42:19.315232"
6267,8,405,21.25,0.0,59.8092,0.4746,0.3975,28.3869,31.4224,0.9449,1.432,2.377,0.0668,"2021-11-15 18:42:19.374835"
6268,21,405,23.75,0.0,59.3288,0.4443,0.3924,26.3599,32.969,1.0425,1.6141,2.6566,0.0723,"2021-11-15 18:42:19.433424"
6269,4,406,30.25,0.0,66.2414,0.4283,0.398,28.3698,37.8715,1.3468,2.0368,3.3837,0.0667,"2021-11-15 18:42:19.511914"
6270,24,406,17.25,0.0,58.152,0.3606,0.3884,20.9722,37.1798,0.7494,1.1801,1.9295,0.0471,"2021-11-15 18:42:19.571158"
6271,11,407,17.25,0.0,60.9775,0.3828,0.3759,23.3419,37.6356,0.7253,1.2043,1.9295,0.058,"2021-11-15 18:42:19.6284"
6272,28,407,23.75,0.0,59.8317,0.4467,0.3903,26.7248,33.1069,1.0368,1.6198,2.6566,0.072,"2021-11-15 18:42:19.686365"
6273,22,408,20.25,0.0,60.9861,0.4392,0.3556,26.788,34.1981,0.8055,1.4596,2.2651,0.0708,"2021-11-15 00:02:42.667674"
6709,21,416,26.25,0.0,61.6514,0.4753,0.3851,29.301,32.3504,1.1307,1.8055,2.9362,0.0506,"2021-11-16 05:03:30.107647"
6710,2,416,20.0,0.0,60.1341,0.4028,0.3368,24.2218,35.9124,0.7534,1.4837,2.2371,0.0439,"2021-11-22 21:48:10.17668"
6711,14,417,21.75,0.0,58.1675,0.4137,0.403,24.0614,34.1062,0.9803,1.4525,2.4329,0.0493,"2021-11-19 00:03:40.519224"
6712,4,417,28.75,0.0,63.1912,0.4265,0.3643,26.948,36.2432,1.1716,2.0443,3.2159,0.0534,"2021-11-19 00:03:40.577357"
6713,35,418,19.75,0.0,58.508,0.4553,0.3867,26.6369,31.8711,0.8544,1.3548,2.2092,0.0597,"2021-11-19 00:03:40.636636"
6714,5,418,23.25,0.0,63.9499,0.4222,0.3875,26.9965,36.9534,1.0079,1.5928,2.6007,0.0712,"2021-11-19 00:03:40.693405"
6715,3,419,25.0,0.0,62.7419,0.4889,0.3943,30.6761,32.0659,1.1026,1.6938,2.7964,0.0883,"2021-11-19 00:03:40.754252"
6716,6,419,20.0,0.0,56.6122,0.4452,0.414,25.2016,31.4106,0.9261,1.311,2.2371,0.0813,"2021-11-19 00:03:40.812925"
6717,11,420,16.25,0.0,60.7528,0.3935,0.399,23.9092,36.8437,0.7252,1.0925,1.8177,0.0708,"2021-11-19 00:03:40.872025"
6718,8,420,27.25,0.0,59.4377,0.5008,0.4111,29.7636,29.6741,1.253,1.7951,3.0481,0.0775,"2021-11-19 00:03:40.929478"
6719,31,421,25.5,0.0,59.6623,0.4794,0.4028,28.5994,31.0629,1.1491,1.7033,2.8523,0.0552,"2021-11-19 00:03:40.9908"
6720,15,421,19.5,0.0,59.391,0.4263,0.4145,25.321,34.07,0.9041,1.2771,2.1812,0.0533,"2021-11-19 00:03:41.053362"
6721,12,422,23.75,0.0,62.3098,0.4387,0.3675,27.3359,34.9739,0.9764,1.6802,2.6566,0.0492,"2021-11-19 00:03:41.11316"
6722,20,422,25.75,0.0,61.2557,0.4099,0.3479,25.1083,36.1475,1.0019,1.8784,2.8803,0.0697,"2021-11-19 00:03:41.17508"
6723,19,423,24.0,0.0,63.3623,0.4001,0.3882,25.3517,38.0105,1.0421,1.6425,2.6846,0.0572,"2021-11-19 00:03:41.235843"
6724,24,423,20.5,0.0,65.0265,0.3529,0.3714,22.948,42.0784,0.8517,1.4414,2.2931,0.0615,"2021-11-19 00:03:41.29442"
6725,22,424,20.5,0.0,60.6145,0.4978,0.3704,30.1769,30.4376,0.8494,1.4437,2.2931,0.0544,"2021-11-19 00:03:41.354804"
6726,26,424,22.5,0.0,58.1295,0.4547,0.3905,26.4333,31.6962,0.9829,1.5339,2.5168,0.0543,"2021-11-19 00:03:41.413811"
6727,13,425,17.25,0.0,59.9181,0.3726,0.3622,22.3243,37.5938,0.6989,1.2307,1.9295,0.0722,"2021-11-19 00:03:41.471135"
6728,34,425,27.25,0.0,63.803,0.5048,0.4197,32.2102,31.5928,1.2794,1.7687,3.0481,0.0717,"2021-11-19 00:03:41.529526"
6729,7,426,25.25,0.0,61.6289,0.439,0.3509,27.0571,34.5718,0.991,1.8334,2.8244,0.0582,"2021-11-19 00:03:41.585864"
6730,25,426,24.25,0.0,63.1376,0.3611,0.3872,22.7974,40.3402,1.0503,1.6623,2.7125,0.0694,"2021-11-19 00:03:41.647523"
6731,9,427,27.0,0.0,61.0311,0.4539,0.3566,27.7002,33.3309,1.0771,1.943,3.0201,0.0457,"2021-11-19 00:03:41.707775"
6732,16,427,29.5,0.0,61.9833,0.3673,0.3438,22.7672,39.2161,1.1343,2.1655,3.2998,0.0403,"2021-11-19 00:03:41.774158"
6733,1,428,25.25,0.0,65.042,0.4783,0.4056,31.1083,33.9337,1.1457,1.6787,2.8244,0.084,"2021-11-19 00:03:41.837273"
6734,30,428,22.75,0.0,57.0304,0.4251,0.3572,24.241,32.7894,0.909,1.6357,2.5447,0.0557,"2021-11-19 00:03:41.898091"
6735,28,429,20.75,0.0,63.4314,0.4433,0.3913,28.1213,35.3102,0.9082,1.4128,2.321,0.0619,"2021-11-19 00:03:41.958609"
6736,29,429,26.25,0.0,61.1866,0.4042,0.3593,24.7312,36.4554,1.055,1.8812,2.9362,0.0537,"2021-11-19 00:03:42.016145"
6737,23,430,19.25,0.0,60.7148,0.3767,0.372,22.8692,37.8455,0.801,1.3523,2.1532,0.0416,"2021-11-19 00:03:42.074644"
6738,33,430,30.25,0.0,64.9954,0.3676,0.3397,23.8945,41.1008,1.1493,2.2344,3.3837,0.0586,"2021-11-19 00:03:42.131665"
6739,21,416,27.0,0.0,62.7972,0.4804,0.3841,30.1696,32.6275,1.16,1.8601,3.0201,0.0554,"2021-11-22 21:48:10.116129"
6741,14,417,21.25,0.0,58.1675,0.4137,0.403,24.0614,34.1062,0.9578,1.4192,2.377,0.0493,"2021-11-22 21:48:10.235678"
6742,4,417,28.25,0.0,63.1912,0.4265,0.3643,26.948,36.2432,1.1513,2.0087,3.16,0.0534,"2021-11-22 21:48:10.293943"
6743,35,418,19.5,0.0,58.508,0.4553,0.3867,26.6369,31.8711,0.8436,1.3376,2.1812,0.0597,"2021-11-22 21:48:10.373315"
6744,5,418,23.0,0.0,63.9499,0.4222,0.3875,26.9965,36.9534,0.997,1.5757,2.5727,0.0712,"2021-11-22 21:48:10.432078"
6745,3,419,25.0,0.0,62.7419,0.4889,0.3943,30.6761,32.0659,1.1026,1.6938,2.7964,0.0883,"2021-11-19 02:15:59.158871"
6746,6,419,20.0,0.0,56.6122,0.4452,0.414,25.2016,31.4106,0.9261,1.311,2.2371,0.0813,"2021-11-19 02:15:59.220984"
6747,11,420,16.25,0.0,60.7528,0.3935,0.399,23.9092,36.8437,0.7252,1.0925,1.8177,0.0708,"2021-11-19 02:15:59.283915"
6748,8,420,27.25,0.0,59.4377,0.5008,0.4111,29.7636,29.6741,1.253,1.7951,3.0481,0.0775,"2021-11-19 02:15:59.340928"
6749,31,421,25.5,0.0,59.6623,0.4794,0.4028,28.5994,31.0629,1.1491,1.7033,2.8523,0.0552,"2021-11-19 02:15:59.400015"
6750,15,421,19.5,0.0,59.391,0.4263,0.4145,25.321,34.07,0.9041,1.2771,2.1812,0.0533,"2021-11-19 02:15:59.458245"
6751,12,422,23.75,0.0,62.3098,0.4387,0.3675,27.3359,34.9739,0.9764,1.6802,2.6566,0.0492,"2021-11-19 02:15:59.512448"
6752,20,422,23.0,0.0,61.2557,0.4099,0.3479,25.1083,36.1475,0.8949,1.6778,2.5727,0.0697,"2021-11-22 21:48:10.93346"
6753,19,423,24.0,0.0,63.3623,0.4001,0.3882,25.3517,38.0105,1.0421,1.6425,2.6846,0.0572,"2021-11-19 02:15:59.618706"
6754,24,423,20.5,0.0,65.0265,0.3529,0.3714,22.948,42.0784,0.8517,1.4414,2.2931,0.0615,"2021-11-19 02:15:59.672294"
6755,22,424,20.5,0.0,60.6145,0.4978,0.3704,30.1769,30.4376,0.8494,1.4437,2.2931,0.0544,"2021-11-19 02:15:59.727379"
6756,26,424,22.5,0.0,58.1295,0.4547,0.3905,26.4333,31.6962,0.9829,1.5339,2.5168,0.0543,"2021-11-19 02:15:59.783363"
6757,13,425,17.25,0.0,59.9181,0.3726,0.3622,22.3243,37.5938,0.6989,1.2307,1.9295,0.0722,"2021-11-19 02:15:59.83893"
6758,34,425,27.25,0.0,63.803,0.5048,0.4197,32.2102,31.5928,1.2794,1.7687,3.0481,0.0717,"2021-11-19 02:15:59.895209"
6759,7,426,25.25,0.0,61.6289,0.439,0.3509,27.0571,34.5718,0.991,1.8334,2.8244,0.0582,"2021-11-19 02:15:59.950771"
6760,25,426,24.25,0.0,63.1376,0.3611,0.3872,22.7974,40.3402,1.0503,1.6623,2.7125,0.0694,"2021-11-19 02:16:00.00454"
6761,9,427,27.0,0.0,61.0311,0.4539,0.3566,27.7002,33.3309,1.0771,1.943,3.0201,0.0457,"2021-11-19 02:16:00.06365"
6762,16,427,29.5,0.0,61.9833,0.3673,0.3438,22.7672,39.2161,1.1343,2.1655,3.2998,0.0403,"2021-11-19 02:16:00.119895"
6763,1,428,25.25,0.0,65.042,0.4783,0.4056,31.1083,33.9337,1.1457,1.6787,2.8244,0.084,"2021-11-19 02:16:00.173713"
6764,30,428,22.75,0.0,57.0304,0.4251,0.3572,24.241,32.7894,0.909,1.6357,2.5447,0.0557,"2021-11-19 02:16:00.235531"
6765,28,429,20.75,0.0,63.4314,0.4433,0.3913,28.1213,35.3102,0.9082,1.4128,2.321,0.0619,"2021-11-19 02:16:00.290687"
6766,29,429,26.25,0.0,61.1866,0.4042,0.3593,24.7312,36.4554,1.055,1.8812,2.9362,0.0537,"2021-11-19 02:16:00.344958"
6767,23,430,19.5,0.0,60.7148,0.3767,0.372,22.8692,37.8455,0.8114,1.3698,2.1812,0.0416,"2021-11-22 21:48:11.893593"
6768,33,430,30.25,0.0,64.9954,0.3676,0.3397,23.8945,41.1008,1.1493,2.2344,3.3837,0.0586,"2021-11-20 02:58:06.491639"
6775,3,419,24.25,0.0,62.7419,0.4889,0.3943,30.6761,32.0659,1.0696,1.643,2.7125,0.0883,"2021-11-22 21:48:10.500046"
6776,6,419,19.25,0.0,56.6122,0.4452,0.414,25.2016,31.4106,0.8914,1.2619,2.1532,0.0813,"2021-11-22 21:48:10.568936"
6777,11,420,15.25,0.0,60.7528,0.3935,0.399,23.9092,36.8437,0.6806,1.0252,1.7058,0.0708,"2021-11-22 21:48:10.628854"
6778,8,420,27.25,0.0,59.4377,0.5008,0.4111,29.7636,29.6741,1.253,1.7951,3.0481,0.0775,"2021-11-22 21:48:10.690729"
6779,31,421,26.0,0.0,59.6623,0.4794,0.4028,28.5994,31.0629,1.1716,1.7367,2.9083,0.0552,"2021-11-22 21:48:10.749272"
6780,15,421,19.5,0.0,59.391,0.4263,0.4145,25.321,34.07,0.9041,1.2771,2.1812,0.0533,"2021-11-22 21:48:10.811837"
6781,12,422,24.5,0.0,62.3098,0.4387,0.3675,27.3359,34.9739,1.0072,1.7333,2.7405,0.0492,"2021-11-22 21:48:10.874754"
6782,20,422,25.75,0.0,61.2557,0.4099,0.3479,25.1083,36.1475,1.0019,1.8784,2.8803,0.0697,"2021-11-19 02:15:59.567104"
6783,19,423,24.0,0.0,63.3623,0.4001,0.3882,25.3517,38.0105,1.0421,1.6425,2.6846,0.0572,"2021-11-22 21:48:10.99253"
6784,24,423,20.5,0.0,65.0265,0.3529,0.3714,22.948,42.0784,0.8517,1.4414,2.2931,0.0615,"2021-11-22 21:48:11.052467"
6785,22,424,20.0,0.0,60.6145,0.4978,0.3704,30.1769,30.4376,0.8287,1.4085,2.2371,0.0544,"2021-11-22 21:48:11.113456"
6786,26,424,22.5,0.0,58.1295,0.4547,0.3905,26.4333,31.6962,0.9829,1.5339,2.5168,0.0543,"2021-11-22 21:48:11.178332"
6787,13,425,17.5,0.0,59.9181,0.3726,0.3622,22.3243,37.5938,0.709,1.2485,1.9575,0.0722,"2021-11-22 21:48:11.248677"
6788,34,425,27.5,0.0,63.803,0.5048,0.4197,32.2102,31.5928,1.2911,1.7849,3.0761,0.0717,"2021-11-22 21:48:11.311439"
6789,7,426,26.0,0.0,61.6289,0.439,0.3509,27.0571,34.5718,1.0204,1.8878,2.9083,0.0582,"2021-11-22 21:48:11.375547"
6790,25,426,24.5,0.0,63.1376,0.3611,0.3872,22.7974,40.3402,1.0611,1.6794,2.7405,0.0694,"2021-11-22 21:48:11.440341"
6791,9,427,26.5,0.0,61.0311,0.4539,0.3566,27.7002,33.3309,1.0572,1.9071,2.9642,0.0457,"2021-11-22 21:48:11.515529"
6792,16,427,29.5,0.0,61.9833,0.3673,0.3438,22.7672,39.2161,1.1343,2.1655,3.2998,0.0403,"2021-11-22 21:48:11.57708"
6793,1,428,23.5,0.0,65.042,0.4783,0.4056,31.1083,33.9337,1.0662,1.5624,2.6286,0.084,"2021-11-22 21:48:11.639124"
6794,30,428,24.5,0.0,57.0304,0.4251,0.3572,24.241,32.7894,0.9789,1.7616,2.7405,0.0557,"2021-11-22 21:48:11.702955"
6795,28,429,21.0,0.0,63.4314,0.4433,0.3913,28.1213,35.3102,0.9191,1.4299,2.349,0.0619,"2021-11-22 21:48:11.769992"
6796,29,429,26.5,0.0,61.1866,0.4042,0.3593,24.7312,36.4554,1.0651,1.8991,2.9642,0.0537,"2021-11-22 21:48:11.83006"
6797,23,430,19.25,0.0,60.7148,0.3767,0.372,22.8692,37.8455,0.801,1.3523,2.1532,0.0416,"2021-11-19 02:16:00.398615"
6798,33,430,30.25,0.0,64.9954,0.3676,0.3397,23.8945,41.1008,1.1493,2.2344,3.3837,0.0586,"2021-11-19 02:16:00.452004"
6812,20,422,25.75,0.0,61.2557,0.4099,0.3479,25.1083,36.1475,1.0019,1.8784,2.8803,0.0697,"2021-11-19 21:38:31.34375"
6828,33,430,30.25,0.0,64.9954,0.3676,0.3397,23.8945,41.1008,1.1493,2.2344,3.3837,0.0586,"2021-11-20 20:44:18.15714"
6858,33,430,30.0,0.0,64.9954,0.3676,0.3397,23.8945,41.1008,1.1398,2.2159,3.3557,0.0586,"2021-11-22 21:48:11.955069"
7339,6,431,22.0,0.0,58.7412,0.5167,0.4054,30.3496,28.3916,0.9976,1.4632,2.4609,0.0797,"2021-11-29 23:59:28.011255"
7340,11,431,18.75,0.0,61.1399,0.4323,0.4063,26.4282,34.7117,0.8521,1.2452,2.0973,0.0856,"2021-11-23 14:01:54.122608"
7341,25,432,22.0,0.0,59.8473,0.374,0.3738,22.3816,37.4657,0.9198,1.5411,2.4609,0.0499,"2021-11-23 14:01:54.176472"
7342,9,432,29.5,0.0,66.4505,0.4509,0.3577,29.9599,36.4906,1.1804,2.1194,3.2998,0.0556,"2021-11-28 16:46:17.260854"
7343,4,433,25.75,0.0,63.4314,0.4139,0.392,26.2524,37.179,1.129,1.7514,2.8803,0.0524,"2021-11-29 23:59:28.330061"
7344,22,433,21.0,0.0,56.7435,0.4437,0.379,25.1746,31.5689,0.8902,1.4588,2.349,0.0483,"2021-11-23 14:01:54.334745"
7345,28,434,21.0,0.0,64.2056,0.3711,0.3852,23.8251,40.3805,0.9048,1.4442,2.349,0.08,"2021-11-23 16:06:35.407213"
7346,7,434,24.0,0.0,58.9037,0.449,0.3673,26.4497,32.454,0.986,1.6986,2.6846,0.0565,"2021-11-28 16:46:17.772078"
7347,24,435,20.75,0.0,63.091,0.4148,0.3897,26.1726,36.9184,0.9046,1.4164,2.321,0.0696,"2021-11-23 14:01:54.494166"
7348,13,435,23.25,0.0,60.6923,0.4268,0.3842,25.9019,34.7904,0.9991,1.6016,2.6007,0.063,"2021-11-23 16:06:35.565039"
7349,33,436,28.25,0.0,62.239,0.3735,0.3306,23.2493,38.9897,1.0447,2.1153,3.16,0.0527,"2021-11-28 16:46:18.146555"
7350,14,436,24.25,0.0,61.0708,0.4033,0.37,24.6319,36.4389,1.0036,1.7089,2.7125,0.0452,"2021-11-23 14:01:54.651241"
7351,2,437,23.75,0.0,60.2119,0.4297,0.3632,25.8717,34.3402,0.9648,1.6918,2.6566,0.045,"2021-11-29 23:59:28.929344"
7352,15,437,23.0,0.0,61.9072,0.4238,0.3901,26.234,35.6732,1.0036,1.5691,2.5727,0.0478,"2021-11-24 01:38:03.903501"
7353,5,438,22.25,0.0,66.2725,0.4196,0.4034,27.8059,38.4665,1.004,1.4848,2.4888,0.0731,"2021-11-23 14:01:54.810703"
7354,19,438,20.25,0.0,58.33,0.4053,0.3747,23.6393,34.6907,0.8488,1.4163,2.2651,0.0578,"2021-11-24 01:38:04.011259"
7355,34,439,19.5,0.0,62.4481,0.4661,0.3868,29.1089,33.3392,0.8436,1.3376,2.1812,0.0586,"2021-11-24 01:38:04.065543"
7356,21,439,25.0,0.0,62.4101,0.4159,0.3902,25.9572,36.4528,1.0912,1.7053,2.7964,0.074,"2021-11-24 01:38:04.11878"
7357,26,440,24.75,0.0,61.6134,0.4676,0.3857,28.8125,32.8008,1.0677,1.7008,2.7685,0.0544,"2021-11-23 14:01:55.011828"
7358,23,440,21.25,0.0,61.6825,0.4412,0.3964,27.2133,34.4693,0.9422,1.4347,2.377,0.0519,"2021-11-24 01:38:04.225009"
7359,29,441,25.0,0.0,59.4446,0.3913,0.3544,23.2601,36.1845,0.9911,1.8053,2.7964,0.0695,"2021-11-23 14:01:55.117737"
7360,10,441,22.0,0.0,60.7614,0.4633,0.3913,28.1528,32.6086,0.9629,1.4979,2.4609,0.0544,"2021-11-23 14:01:55.168128"
7361,32,442,24.5,0.0,59.5224,0.3914,0.3505,23.2969,36.2255,0.9606,1.7799,2.7405,0.0646,"2021-11-29 23:59:29.757104"
7362,12,442,24.25,0.0,61.9227,0.4258,0.3761,26.3671,35.5556,1.0201,1.6924,2.7125,0.0518,"2021-11-23 14:01:55.269568"
7363,20,443,22.75,0.0,62.417,0.4563,0.3625,28.4836,33.9334,0.9225,1.6222,2.5447,0.0702,"2021-11-24 01:38:04.488421"
7364,31,443,25.75,0.0,61.5978,0.4587,0.3955,28.2555,33.3423,1.1392,1.7411,2.8803,0.0493,"2021-11-24 01:38:04.539144"
7365,8,444,21.0,0.0,57.5022,0.4285,0.416,24.6394,32.8628,0.9771,1.3719,2.349,0.0804,"2021-11-24 01:38:04.591017"
7366,3,444,25.0,0.0,62.3548,0.4502,0.387,28.0731,34.2818,1.0821,1.7143,2.7964,0.0735,"2021-11-24 01:38:04.642065"
7367,30,445,23.0,0.0,58.9659,0.4122,0.3535,24.3028,34.6631,0.9096,1.6631,2.5727,0.0501,"2021-11-24 01:38:04.692663"
7368,35,445,24.0,0.0,64.864,0.4583,0.3767,29.7258,35.1382,1.0114,1.6732,2.6846,0.0778,"2021-11-28 16:46:20.143043"
7370,11,431,19.5,0.0,61.6048,0.4438,0.4155,27.3379,34.2668,0.9063,1.2749,2.1812,0.0824,"2021-11-29 23:59:28.088403"
7371,25,432,22.0,0.0,59.8473,0.374,0.3738,22.3816,37.4657,0.9198,1.5411,2.4609,0.0499,"2021-11-23 16:06:35.206172"
7373,4,433,25.75,0.0,63.4314,0.4139,0.392,26.2524,37.179,1.129,1.7514,2.8803,0.0524,"2021-11-28 16:46:17.39573"
7374,22,433,19.25,0.0,58.2453,0.4595,0.3805,26.7615,31.4838,0.8193,1.3339,2.1532,0.0494,"2021-11-29 23:59:28.410306"
7376,7,434,24.5,0.0,58.3386,0.4442,0.3533,25.9136,32.425,0.9683,1.7722,2.7405,0.0554,"2021-11-23 16:06:35.462899"
7377,24,435,21.0,0.0,63.9118,0.4012,0.3788,25.6403,38.2715,0.8899,1.4591,2.349,0.0642,"2021-11-29 23:59:28.626948"
7379,33,436,28.25,0.0,62.239,0.3735,0.3306,23.2493,38.9897,1.0447,2.1153,3.16,0.0527,"2021-11-29 23:59:28.782833"
7380,14,436,25.25,0.0,60.8461,0.4167,0.3758,25.3526,35.4936,1.0615,1.7629,2.8244,0.0429,"2021-11-29 23:59:28.858917"
7381,2,437,24.0,0.0,60.2119,0.4297,0.3632,25.8717,34.3402,0.975,1.7096,2.6846,0.045,"2021-11-24 14:32:26.391246"
7382,15,437,23.0,0.0,61.9072,0.4238,0.3901,26.234,35.6732,1.0036,1.5691,2.5727,0.0478,"2021-11-23 16:06:35.773221"
7383,5,438,21.75,0.0,64.9954,0.4137,0.3976,26.8857,38.1096,0.9673,1.4655,2.4329,0.072,"2021-11-28 16:46:18.649172"
7384,19,438,19.75,0.0,59.042,0.4156,0.3608,24.5373,34.5047,0.7971,1.412,2.2092,0.0568,"2021-11-25 00:24:28.277491"
7385,34,439,19.5,0.0,62.4481,0.4661,0.3868,29.1089,33.3392,0.8436,1.3376,2.1812,0.0586,"2021-11-23 16:06:35.929996"
